locale,date,dateid,x,y,weight,predictions,predictions_u,residuals,stnderror,u,e
"Cattleman's Livestock Auction Belen, NM",Feb 2011,Feb 2011_40,15442,53,440.6456,125.5359,118.65627,-14.484314,1.0047077,-6.8796239,-7.6046901
"Cattleman's Livestock Auction Belen, NM",Mar 2011,Mar 2011_40,15443,53,467.23181,131.52713,124.64751,-13.30683,.97994733,-6.8796239,-6.4272065
"Cattleman's Livestock Auction Belen, NM",Apr 2011,Apr 2011_40,15444,53,488.5032,134.75688,127.87726,-19.42164,1.2187377,-6.8796239,-12.542016
"Cattleman's Livestock Auction Belen, NM",May 2011,May 2011_40,15445,53,494.33539,126.84875,119.96912,-14.950681,.93818057,-6.8796239,-8.0710564
"Cattleman's Livestock Auction Belen, NM",Jun 2011,Jun 2011_40,15446,53,489.75879,124.20695,117.32733,-16.707354,1.09461,-6.8796239,-9.8277302
"Cattleman's Livestock Auction Belen, NM",Jul 2011,Jul 2011_40,15447,53,491.67081,128.13432,121.25469,-11.065553,.99200559,-6.8796239,-4.1859293
"Cattleman's Livestock Auction Belen, NM",Aug 2011,Aug 2011_40,15448,53,486.68079,125.22826,118.34864,-22.151579,1.0471467,-6.8796239,-15.271955
"Cattleman's Livestock Auction Belen, NM",Sep 2011,Sep 2011_40,15449,53,478.18341,123.59795,116.71832,-14.532939,.96020484,-6.8796239,-7.6533151
"Cattleman's Livestock Auction Belen, NM",Oct 2011,Oct 2011_40,15450,53,475.74219,129.91884,123.03922,-26.735584,.95376289,-6.8796239,-19.855961
"Cattleman's Livestock Auction Belen, NM",Nov 2011,Nov 2011_40,15451,53,472.0834,137.11746,130.23784,-24.828655,.87785316,-6.8796239,-17.949032
"Cattleman's Livestock Auction Belen, NM",Dec 2011,Dec 2011_40,15452,53,467.62369,142.63976,135.76013,-26.21867,1.9342147,-6.8796239,-19.339045
"Cattleman's Livestock Auction Belen, NM",Jan 2012,Jan 2012_40,15952,53,469.74911,148.73993,141.86031,-5.271358,.65271831,-6.8796239,1.6082659
"Cattleman's Livestock Auction Belen, NM",Feb 2012,Feb 2012_40,15953,53,474.53821,157.84665,150.96703,-5.1297741,.94114089,-6.8796239,1.7498497
"Cattleman's Livestock Auction Belen, NM",Mar 2012,Mar 2012_40,15954,53,475.24649,159.83093,152.95131,-8.9393625,.86609834,-6.8796239,-2.0597384
"Cattleman's Livestock Auction Belen, NM",Apr 2012,Apr 2012_40,15955,53,503.96701,155.94055,149.06093,-17.345654,1.1535107,-6.8796239,-10.46603
"Cattleman's Livestock Auction Belen, NM",May 2012,May 2012_40,15956,53,511.05859,156.74078,149.86116,-23.306316,1.8164126,-6.8796239,-16.426693
"Cattleman's Livestock Auction Belen, NM",Jun 2012,Jun 2012_40,15957,53,506.90341,151.47214,144.59251,-16.902985,1.786562,-6.8796239,-10.02336
"Cattleman's Livestock Auction Belen, NM",Jul 2012,Jul 2012_40,15958,53,526.93073,130.58455,123.70493,-14.7923,.94416958,-6.8796239,-7.9126759
"Cattleman's Livestock Auction Belen, NM",Aug 2012,Aug 2012_40,15959,53,517.46869,133.72993,126.85032,-14.470769,.97471648,-6.8796239,-7.5911455
"Cattleman's Livestock Auction Belen, NM",Sep 2012,Sep 2012_40,15960,53,496.19299,139.25862,132.379,-17.149868,.67734146,-6.8796239,-10.270244
"Cattleman's Livestock Auction Belen, NM",Oct 2012,Oct 2012_40,7215,53,530.22089,141.06886,134.18922,-17.271194,.73336953,-6.8796239,-10.391571
"Cattleman's Livestock Auction Belen, NM",Nov 2012,Nov 2012_40,15961,53,513.17108,141.47295,134.59331,-15.607361,.6487571,-6.8796239,-8.7277374
"Cattleman's Livestock Auction Belen, NM",Dec 2012,Dec 2012_40,15962,53,492.54501,142.14272,135.26309,-18.664532,.81594706,-6.8796239,-11.784907
"Cattleman's Livestock Auction Belen, NM",Jan 2013,Jan 2013_40,16277,53,479.74921,144.35112,137.4715,-5.2578392,.52231455,-6.8796239,1.6217846
"Cattleman's Livestock Auction Belen, NM",Feb 2013,Feb 2013_40,16278,53,481.98651,143.29308,136.41345,-5.2140746,1.0338855,-6.8796239,1.6655492
"Cattleman's Livestock Auction Belen, NM",Mar 2013,Mar 2013_40,16279,53,472.61511,137.08327,130.20364,1.0822227,.61791289,-6.8796239,7.9618464
"Cattleman's Livestock Auction Belen, NM",Apr 2013,Apr 2013_40,16280,53,500.50101,136.40565,129.52603,-4.4374905,.8047424,-6.8796239,2.4421334
"Cattleman's Livestock Auction Belen, NM",May 2013,May 2013_40,16281,53,514.04041,134.01479,127.13517,-9.9450521,1.460322,-6.8796239,-3.065428
"Cattleman's Livestock Auction Belen, NM",Jun 2013,Jun 2013_40,16282,53,499.4917,133.24811,126.36848,-6.6962376,1.7307808,-6.8796239,.18338622
"Cattleman's Livestock Auction Belen, NM",Jul 2013,Jul 2013_40,16283,53,509.4216,138.70638,131.82675,-6.7443957,.77418417,-6.8796239,.13522834
"Cattleman's Livestock Auction Belen, NM",Aug 2013,Aug 2013_40,16284,53,504.0676,148.88802,142.00839,-9.2581348,1.0778983,-6.8796239,-2.3785112
"Cattleman's Livestock Auction Belen, NM",Sep 2013,Sep 2013_40,16285,53,503.34329,153.2243,146.34468,-8.959671,2.3634822,-6.8796239,-2.0800476
"Cattleman's Livestock Auction Belen, NM",Oct 2013,Oct 2013_40,16286,53,496.4855,157.88872,151.00909,-14.180251,.99187231,-6.8796239,-7.3006272
"Cattleman's Livestock Auction Belen, NM",Nov 2013,Nov 2013_40,16287,53,488.7991,160.98917,154.10954,-11.590506,1.0437773,-6.8796239,-4.7108817
"Cattleman's Livestock Auction Belen, NM",Dec 2013,Dec 2013_40,16288,53,496.3306,163.16115,156.28152,-5.3779573,1.3003253,-6.8796239,1.5016665
"Cattleman's Livestock Auction Belen, NM",Jan 2014,Jan 2014_40,16572,53,477.22351,171.298,164.41838,-8.7703447,.84162438,-6.8796239,-1.8907207
"Cattleman's Livestock Auction Belen, NM",Feb 2014,Feb 2014_40,7216,53,531.22321,172.96568,166.08606,-5.2551332,.92344505,-6.8796239,1.6244909
"Cattleman's Livestock Auction Belen, NM",Mar 2014,Mar 2014_40,7217,53,604.9223,180.51723,173.6376,-3.4638817,1.0257702,-6.8796239,3.4157419
"Cattleman's Livestock Auction Belen, NM",Apr 2014,Apr 2014_40,16573,53,488.3237,187.51987,180.64024,3.1103332,1.0144241,-6.8796239,9.9899569
"Cattleman's Livestock Auction Belen, NM",May 2014,May 2014_40,16574,53,527.70441,194.01511,187.13548,-10.930343,1.3544301,-6.8796239,-4.0507193
"Cattleman's Livestock Auction Belen, NM",Jun 2014,Jun 2014_40,16575,53,552.62219,204.7849,197.90527,-20.325977,1.974332,-6.8796239,-13.446353
"Cattleman's Livestock Auction Belen, NM",Jul 2014,Jul 2014_40,16576,53,533.94983,220.45755,213.57793,-19.722656,1.3922884,-6.8796239,-12.843034
"Cattleman's Livestock Auction Belen, NM",Aug 2014,Aug 2014_40,16577,53,522.8573,230.0493,223.16968,-19.035543,2.7732866,-6.8796239,-12.15592
"Cattleman's Livestock Auction Belen, NM",Sep 2014,Sep 2014_40,16578,53,510.56839,234.39577,227.51614,-11.659942,1.812919,-6.8796239,-4.7803183
"Cattleman's Livestock Auction Belen, NM",Oct 2014,Oct 2014_40,16579,53,505.06091,246.36072,239.48109,-10.984062,1.5173184,-6.8796239,-4.1044378
"Cattleman's Livestock Auction Belen, NM",Nov 2014,Nov 2014_40,16580,53,511.6142,246.69484,239.81522,-11.478037,1.3471657,-6.8796239,-4.598413
"Cattleman's Livestock Auction Belen, NM",Dec 2014,Dec 2014_40,16581,53,496.4545,247.56078,240.68115,-3.4847724,1.7719573,-6.8796239,3.3948514
"Cattleman's Livestock Auction Belen, NM",Jan 2015,Jan 2015_40,16874,53,534.61292,230.39034,223.51071,-13.442527,1.2100352,-6.8796239,-6.5629025
"Cattleman's Livestock Auction Belen, NM",Feb 2015,Feb 2015_40,16875,53,529.6084,222.49973,215.6201,-5.0849628,1.5133315,-6.8796239,1.7946609
"Cattleman's Livestock Auction Belen, NM",Mar 2015,Mar 2015_40,16876,53,496.14471,234.98729,228.10767,17.114904,2.0563326,-6.8796239,23.994528
"Cattleman's Livestock Auction Belen, NM",Apr 2015,Apr 2015_40,16877,53,511.87289,238.84573,231.96611,8.4873466,2.1254871,-6.8796239,15.36697
"Cattleman's Livestock Auction Belen, NM",May 2015,May 2015_40,16878,53,510.61209,235.61366,228.73404,.055047411,1.6700926,-6.8796239,6.9346714
"Cattleman's Livestock Auction Belen, NM",Jun 2015,Jun 2015_40,16879,53,529.99847,237.68425,230.80463,-14.663057,2.0198741,-6.8796239,-7.7834334
"Cattleman's Livestock Auction Belen, NM",Jul 2015,Jul 2015_40,7218,53,551.01593,228.32076,221.44113,2.8890839,1.6741768,-6.8796239,9.7687073
"Cattleman's Livestock Auction Belen, NM",Aug 2015,Aug 2015_40,7219,53,529.06873,221.03079,214.15117,3.1457443,2.2935045,-6.8796239,10.025368
"Cattleman's Livestock Auction Belen, NM",Sep 2015,Sep 2015_40,16880,53,500.11621,198.10309,191.22346,5.3001881,1.3278925,-6.8796239,12.179811
"Cattleman's Livestock Auction Belen, NM",Oct 2015,Oct 2015_40,16881,53,514.32098,188.19116,181.31154,.68387175,1.8275832,-6.8796239,7.5634956
"Cattleman's Livestock Auction Belen, NM",Nov 2015,Nov 2015_40,16882,53,501.80289,183.30699,176.42737,.34927642,1.7208184,-6.8796239,7.2289004
"Cattleman's Livestock Auction Belen, NM",Dec 2015,Dec 2015_40,16883,53,507.0535,156.70428,149.82465,14.558357,1.3504933,-6.8796239,21.437981
"Cattleman's Livestock Auction Belen, NM",Jan 2016,Jan 2016_40,17186,53,501.63919,161.13254,154.25291,16.205336,.89393574,-6.8796239,23.084959
"Cattleman's Livestock Auction Belen, NM",Feb 2016,Feb 2016_40,17187,53,492.93909,161.76222,154.8826,18.672453,.93142569,-6.8796239,25.552076
"Cattleman's Livestock Auction Belen, NM",Mar 2016,Mar 2016_40,17188,53,509.79861,168.42001,161.54039,67.861908,2.1280727,-6.8796239,74.741531
"Cattleman's Livestock Auction Belen, NM",Apr 2016,Apr 2016_40,17189,53,501.7326,158.51508,151.63545,12.504464,1.006052,-6.8796239,19.384089
"Cattleman's Livestock Auction Belen, NM",May 2016,May 2016_40,17190,53,526.7984,149.24117,142.36154,3.1657548,1.0688492,-6.8796239,10.045379
"Cattleman's Livestock Auction Belen, NM",Jun 2016,Jun 2016_40,17191,53,536.36407,143.45837,136.57875,-.85524285,.78821361,-6.8796239,6.0243812
"Cattleman's Livestock Auction Belen, NM",Jul 2016,Jul 2016_40,17192,53,524.76361,137.60463,130.72501,2.1953855,1.8479784,-6.8796239,9.0750093
"Cattleman's Livestock Auction Belen, NM",Aug 2016,Aug 2016_40,17193,53,493.3934,141.30075,134.42113,7.8001819,.80006588,-6.8796239,14.679806
"Cattleman's Livestock Auction Belen, NM",Sep 2016,Sep 2016_40,17194,53,499.74121,128.32031,121.44068,1.6492687,.75436735,-6.8796239,8.5288925
"Cattleman's Livestock Auction Belen, NM",Oct 2016,Oct 2016_40,17195,53,496.43481,114.84519,107.96557,3.8197079,.81125849,-6.8796239,10.699331
"Cattleman's Livestock Auction Belen, NM",Nov 2016,Nov 2016_40,17196,53,497.19711,120.8949,114.01527,5.4924898,.83078837,-6.8796239,12.372113
"Cattleman's Livestock Auction Belen, NM",Dec 2016,Dec 2016_40,17197,53,496.49869,127.12819,120.24857,8.5370359,.75736719,-6.8796239,15.41666
"Cattleman's Livestock Commission Co., TX",Jan 2002,Jan 2002_41,10398,38,594.47919,85.651581,85.56797,1.7726618,.49673191,-.083605327,1.8562672
"Cattleman's Livestock Commission Co., TX",Feb 2002,Feb 2002_41,10399,38,598.388,86.53463,86.451019,2.470202,.56001741,-.083605327,2.5538073
"Cattleman's Livestock Commission Co., TX",Mar 2002,Mar 2002_41,10400,38,630.00012,84.80928,84.725677,-1.166445,.50379646,-.083605327,-1.0828397
"Cattleman's Livestock Commission Co., TX",Apr 2002,Apr 2002_41,10401,38,633.2439,82.013634,81.930023,-2.2729008,.54265201,-.083605327,-2.1892953
"Cattleman's Livestock Commission Co., TX",May 2002,May 2002_41,10402,38,694.21307,80.060028,79.976418,-4.7148485,.63839769,-.083605327,-4.6312432
"Cattleman's Livestock Commission Co., TX",Jun 2002,Jun 2002_41,10403,38,580.94067,77.45269,77.369087,5.981504,.72597283,-.083605327,6.0651093
"Cattleman's Livestock Commission Co., TX",Jul 2002,Jul 2002_41,10404,38,507.40421,80.163734,80.080132,4.1521382,.87840974,-.083605327,4.2357435
"Cattleman's Livestock Commission Co., TX",Aug 2002,Aug 2002_41,10405,38,458.2616,86.976761,86.893158,3.93853,4.0366216,-.083605327,4.0221353
"Cattleman's Livestock Commission Co., TX",Sep 2002,Sep 2002_41,10406,38,519.01892,81.335602,81.251999,5.2348752,1.2979304,-.083605327,5.3184805
"Cattleman's Livestock Commission Co., TX",Oct 2002,Oct 2002_41,10407,38,521.1593,79.215485,79.131882,6.0063643,.48872024,-.083605327,6.0899696
"Cattleman's Livestock Commission Co., TX",Nov 2002,Nov 2002_41,10408,38,476.7818,80.990646,80.907043,4.1827607,.68616253,-.083605327,4.266366
"Cattleman's Livestock Commission Co., TX",Dec 2002,Dec 2002_41,10409,38,536.05481,83.797058,83.713455,-1.6932294,.50512338,-.083605327,-1.609624
"Cattleman's Livestock Commission Co., TX",Jan 2003,Jan 2003_41,11008,38,539.88739,82.885796,82.802193,1.1267172,.4983862,-.083605327,1.2103225
"Cattleman's Livestock Commission Co., TX",Feb 2003,Feb 2003_41,11009,38,542.06409,81.362946,81.279335,3.0223577,.51415551,-.083605327,3.105963
"Cattleman's Livestock Commission Co., TX",Mar 2003,Mar 2003_41,11010,38,611.38702,81.190163,81.10656,-1.125214,.57084352,-.083605327,-1.0416086
"Cattleman's Livestock Commission Co., TX",Apr 2003,Apr 2003_41,11011,38,603.67621,83.625549,83.541939,-.012059615,.49855286,-.083605327,.071545713
"Cattleman's Livestock Commission Co., TX",May 2003,May 2003_41,11012,38,590.33551,84.987602,84.903999,.67081201,.52904278,-.083605327,.75441736
"Cattleman's Livestock Commission Co., TX",Jun 2003,Jun 2003_41,11013,38,607.78979,85.939682,85.856071,.96982175,.63608527,-.083605327,1.0534271
"Cattleman's Livestock Commission Co., TX",Jul 2003,Jul 2003_41,11014,38,558.10742,89.348671,89.26506,4.572299,1.2684817,-.083605327,4.6559043
"Cattleman's Livestock Commission Co., TX",Aug 2003,Aug 2003_41,11015,38,564.55682,91.417809,91.334206,4.755919,.6291225,-.083605327,4.8395243
"Cattleman's Livestock Commission Co., TX",Sep 2003,Sep 2003_41,11016,38,531.91663,95.119812,95.036201,4.4876275,.61711287,-.083605327,4.5712328
"Cattleman's Livestock Commission Co., TX",Oct 2003,Oct 2003_41,11017,38,542.54651,97.596008,97.512405,3.3128483,.6391387,-.083605327,3.3964536
"Cattleman's Livestock Commission Co., TX",Nov 2003,Nov 2003_41,11018,38,532.6618,97.414619,97.331017,4.6878796,.52618551,-.083605327,4.7714849
"Cattleman's Livestock Commission Co., TX",Dec 2003,Dec 2003_41,11019,38,507.30069,98.735283,98.65168,5.2706594,.64049214,-.083605327,5.3542647
"Cattleman's Livestock Commission Co., TX",Jan 2004,Jan 2004_41,11604,38,590.82092,92.251007,92.167397,-1.5028049,.46286049,-.083605327,-1.4191995
"Cattleman's Livestock Commission Co., TX",Feb 2004,Feb 2004_41,11605,38,617.6084,92.676224,92.592621,-2.2751343,.63510561,-.083605327,-2.191529
"Cattleman's Livestock Commission Co., TX",Mar 2004,Mar 2004_41,11606,38,607.63501,99.629105,99.545502,-3.2052181,1.4377115,-.083605327,-3.1216128
"Cattleman's Livestock Commission Co., TX",Apr 2004,Apr 2004_41,11607,38,523.19897,99.874283,99.79068,.95228988,.55163127,-.083605327,1.0358952
"Cattleman's Livestock Commission Co., TX",May 2004,May 2004_41,11608,38,596.638,104.1586,104.075,2.7997437,.51311266,-.083605327,2.8833492
"Cattleman's Livestock Commission Co., TX",Jun 2004,Jun 2004_41,11609,38,617.1109,110.00418,109.92058,.035589874,.57566375,-.083605327,.1191952
"Cattleman's Livestock Commission Co., TX",Jul 2004,Jul 2004_41,11610,38,579.66321,113.23933,113.15572,3.5748186,.71473449,-.083605327,3.6584239
"Cattleman's Livestock Commission Co., TX",Aug 2004,Aug 2004_41,11611,38,564.95288,115.32478,115.24117,1.8839644,.8502593,-.083605327,1.9675697
"Cattleman's Livestock Commission Co., TX",Sep 2004,Sep 2004_41,11612,38,530.65692,112.88206,112.79846,.2871308,.84112489,-.083605327,.37073612
"Cattleman's Livestock Commission Co., TX",Oct 2004,Oct 2004_41,11613,38,567.35181,110.03808,109.95448,.43420142,.41172013,-.083605327,.51780677
"Cattleman's Livestock Commission Co., TX",Nov 2004,Nov 2004_41,11614,38,585.33099,107.55873,107.47512,-1.8178141,.49534658,-.083605327,-1.7342088
"Cattleman's Livestock Commission Co., TX",Dec 2004,Dec 2004_41,11615,38,581.34729,106.10689,106.02328,1.6793581,.66744411,-.083605327,1.7629634
"Cattleman's Livestock Commission Co., TX",Jan 2005,Jan 2005_41,12163,38,616.8877,107.93838,107.85477,-.13694353,.51054132,-.083605327,-.053338211
"Cattleman's Livestock Commission Co., TX",Feb 2005,Feb 2005_41,12164,38,646.20398,112.14403,112.06042,-5.8610759,1.2363945,-.083605327,-5.7774706
"Cattleman's Livestock Commission Co., TX",Mar 2005,Mar 2005_41,12165,38,682.63531,116.02973,115.94613,-7.5324316,.87901831,-.083605327,-7.4488263
"Cattleman's Livestock Commission Co., TX",Apr 2005,Apr 2005_41,12166,38,638.9707,120.88136,120.79775,-5.8009214,.85939634,-.083605327,-5.7173162
"Cattleman's Livestock Commission Co., TX",May 2005,May 2005_41,9550,38,697.74371,121.56823,121.48462,-10.903545,1.07034,-.083605327,-10.819941
"Cattleman's Livestock Commission Co., TX",Jun 2005,Jun 2005_41,12167,38,688.99237,118.0668,117.98319,-8.5435009,.79332757,-.083605327,-8.4598951
"Cattleman's Livestock Commission Co., TX",Jul 2005,Jul 2005_41,12168,38,648.14331,112.33169,112.24809,-6.8905482,.69044489,-.083605327,-6.8069429
"Cattleman's Livestock Commission Co., TX",Aug 2005,Aug 2005_41,12169,38,602.11841,113.03402,112.95041,4.6503024,.91482568,-.083605327,4.7339077
"Cattleman's Livestock Commission Co., TX",Sep 2005,Sep 2005_41,12170,38,554.27679,115.99888,115.91528,1.1634215,.66745555,-.083605327,1.2470268
"Cattleman's Livestock Commission Co., TX",Oct 2005,Oct 2005_41,12171,38,581.28003,118.14559,118.06199,-5.3686156,.8414771,-.083605327,-5.2850103
"Cattleman's Livestock Commission Co., TX",Nov 2005,Nov 2005_41,12172,38,591.94141,117.05523,116.97162,-1.0345978,.6000393,-.083605327,-.95099241
"Cattleman's Livestock Commission Co., TX",Dec 2005,Dec 2005_41,12173,38,578.6134,117.54287,117.45926,-3.6048627,.56096244,-.083605327,-3.5212574
"Cattleman's Livestock Commission Co., TX",Jan 2006,Jan 2006_41,12737,38,628.47998,117.10205,117.01845,-4.0876775,.56866902,-.083605327,-4.0040722
"Cattleman's Livestock Commission Co., TX",Feb 2006,Feb 2006_41,12738,38,623.34912,117.54347,117.45987,-3.2883625,.7055254,-.083605327,-3.2047572
"Cattleman's Livestock Commission Co., TX",Mar 2006,Mar 2006_41,12739,38,626.25269,115.89685,115.81325,-5.8683047,1.2847776,-.083605327,-5.7846994
"Cattleman's Livestock Commission Co., TX",Apr 2006,Apr 2006_41,12740,38,632.58838,112.88778,112.80417,-6.1686134,1.5055778,-.083605327,-6.0850081
"Cattleman's Livestock Commission Co., TX",May 2006,May 2006_41,12741,38,593.11841,110.83241,110.74881,-3.1511841,.81995028,-.083605327,-3.0675788
"Cattleman's Livestock Commission Co., TX",Jun 2006,Jun 2006_41,12742,38,622.96558,112.08971,112.0061,-2.6135309,.75775468,-.083605327,-2.5299256
"Cattleman's Livestock Commission Co., TX",Jul 2006,Jul 2006_41,12743,38,611.784,114.47568,114.39207,-1.0943786,.80418277,-.083605327,-1.0107733
"Cattleman's Livestock Commission Co., TX",Aug 2006,Aug 2006_41,12744,38,536.6084,116.84061,116.757,3.1428864,1.4120495,-.083605327,3.2264917
"Cattleman's Livestock Commission Co., TX",Sep 2006,Sep 2006_41,12745,38,532.30298,118.11073,118.02712,1.4158274,.87139851,-.083605327,1.4994328
"Cattleman's Livestock Commission Co., TX",Oct 2006,Oct 2006_41,12746,38,545.11987,110.35496,110.27135,-3.2750692,.60102916,-.083605327,-3.1914639
"Cattleman's Livestock Commission Co., TX",Nov 2006,Nov 2006_41,12747,38,553.42731,100.21108,100.12748,-1.8810441,.49357083,-.083605327,-1.7974389
"Cattleman's Livestock Commission Co., TX",Dec 2006,Dec 2006_41,12748,38,526.23962,98.136948,98.053337,-2.5117304,.41768199,-.083605327,-2.4281251
"Cattleman's Livestock Commission Co., TX",Jan 2007,Jan 2007_41,13323,38,582.11151,96.528702,96.445099,-2.6974952,.52260709,-.083605327,-2.6138899
"Cattleman's Livestock Commission Co., TX",Feb 2007,Feb 2007_41,13324,38,628.02643,97.459984,97.376381,.16375613,.54845548,-.083605327,.24736147
"Cattleman's Livestock Commission Co., TX",Mar 2007,Mar 2007_41,13325,38,590.00391,105.16828,105.08468,3.0202835,.64473993,-.083605327,3.1038888
"Cattleman's Livestock Commission Co., TX",Apr 2007,Apr 2007_41,13326,38,608.33612,109.52876,109.44515,1.9199116,.60808772,-.083605327,2.0035169
"Cattleman's Livestock Commission Co., TX",May 2007,May 2007_41,13327,38,616.18262,109.5568,109.4732,.4650166,.75641561,-.083605327,.54862195
"Cattleman's Livestock Commission Co., TX",Jun 2007,Jun 2007_41,13328,38,580.8678,105.47056,105.38695,5.4686604,.54202169,-.083605327,5.5522656
"Cattleman's Livestock Commission Co., TX",Jul 2007,Jul 2007_41,13329,38,559.53772,109.76189,109.67828,4.8710213,.63500547,-.083605327,4.9546266
"Cattleman's Livestock Commission Co., TX",Aug 2007,Aug 2007_41,13330,38,578.49518,111.43868,111.35508,3.4030387,.68701702,-.083605327,3.486644
"Cattleman's Livestock Commission Co., TX",Sep 2007,Sep 2007_41,13331,38,556.70367,110.47637,110.39276,5.7817421,.98395133,-.083605327,5.8653474
"Cattleman's Livestock Commission Co., TX",Oct 2007,Oct 2007_41,13332,38,536.5932,105.85892,105.77532,2.1584907,.7432586,-.083605327,2.2420962
"Cattleman's Livestock Commission Co., TX",Nov 2007,Nov 2007_41,13333,38,554.10339,101.44241,101.3588,3.1313605,.55080932,-.083605327,3.2149661
"Cattleman's Livestock Commission Co., TX",Dec 2007,Dec 2007_41,13334,38,548.42938,101.30212,101.21851,3.9074364,.46788403,-.083605327,3.9910417
"Cattleman's Livestock Commission Co., TX",Jan 2008,Jan 2008_41,13888,38,535.2196,96.064484,95.980881,6.6730943,.61967593,-.083605327,6.7566996
"Cattleman's Livestock Commission Co., TX",Feb 2008,Feb 2008_41,13889,38,537.28241,102.50587,102.42227,5.0115042,.9494248,-.083605327,5.0951095
"Cattleman's Livestock Commission Co., TX",Mar 2008,Mar 2008_41,13890,38,543.7876,101.83459,101.75098,3.1316798,1.7099761,-.083605327,3.2152851
"Cattleman's Livestock Commission Co., TX",Apr 2008,Apr 2008_41,13891,38,563.59363,97.554306,97.470703,3.8486874,.54558545,-.083605327,3.9322927
"Cattleman's Livestock Commission Co., TX",May 2008,May 2008_41,13892,38,513.2644,102.5683,102.48469,7.8024783,.54655957,-.083605327,7.8860836
"Cattleman's Livestock Commission Co., TX",Jun 2008,Jun 2008_41,13893,38,564.771,100.91248,100.82888,7.3723745,.71558219,-.083605327,7.4559798
"Cattleman's Livestock Commission Co., TX",Jul 2008,Jul 2008_41,13894,38,533.4552,102.07614,101.99254,15.030229,.74821442,-.083605327,15.113834
"Cattleman's Livestock Commission Co., TX",Aug 2008,Aug 2008_41,13895,38,473.1142,103.70078,103.61718,7.1551638,.55454218,-.083605327,7.2387691
"Cattleman's Livestock Commission Co., TX",Sep 2008,Sep 2008_41,13896,38,552.22302,101.86388,101.78027,7.7841001,.84799951,-.083605327,7.8677053
"Cattleman's Livestock Commission Co., TX",Oct 2008,Oct 2008_41,13897,38,571.2431,92.871376,92.787773,.43725628,.61376172,-.083605327,.52086163
"Cattleman's Livestock Commission Co., TX",Nov 2008,Nov 2008_41,13898,38,543.27142,89.539436,89.455826,5.3369789,.72189903,-.083605327,5.4205842
"Cattleman's Livestock Commission Co., TX",Dec 2008,Dec 2008_41,13899,38,577.39618,84.33989,84.256279,2.1848855,.62708586,-.083605327,2.2684908
"Cattleman's Livestock Commission Co., TX",Jan 2009,Jan 2009_41,14502,38,570.28882,89.588402,89.504799,.27551877,.45621085,-.083605327,.35912409
"Cattleman's Livestock Commission Co., TX",Feb 2009,Feb 2009_41,14503,38,614.3833,90.155502,90.071899,-.80134732,.47923946,-.083605327,-.71774197
"Cattleman's Livestock Commission Co., TX",Mar 2009,Mar 2009_41,14504,38,616.4422,91.551796,91.468185,-1.4348111,.49912533,-.083605327,-1.3512058
"Cattleman's Livestock Commission Co., TX",Apr 2009,Apr 2009_41,14505,38,642.49689,96.037933,95.95433,-.26934132,.53694439,-.083605327,-.18573599
"Cattleman's Livestock Commission Co., TX",May 2009,May 2009_41,14506,38,606.54681,97.353958,97.270355,3.2972615,.61246067,-.083605327,3.3808668
"Cattleman's Livestock Commission Co., TX",Jun 2009,Jun 2009_41,14507,38,582.71973,95.509651,95.426048,.82789266,2.6949697,-.083605327,.91149801
"Cattleman's Livestock Commission Co., TX",Jul 2009,Jul 2009_41,14508,38,667.84869,94.455917,94.372314,4.2553258,.59691733,-.083605327,4.3389316
"Cattleman's Livestock Commission Co., TX",Aug 2009,Aug 2009_41,9551,38,580.0238,94.075172,93.99157,4.111238,.59806889,-.083605327,4.1948433
"Cattleman's Livestock Commission Co., TX",Sep 2009,Sep 2009_41,14509,38,569.75983,91.242592,91.158981,1.4577733,.50856602,-.083605327,1.5413786
"Cattleman's Livestock Commission Co., TX",Oct 2009,Oct 2009_41,14510,38,521.72961,87.232147,87.148544,3.5916908,.60677433,-.083605327,3.6752961
"Cattleman's Livestock Commission Co., TX",Nov 2009,Nov 2009_41,14511,38,553.07813,88.973579,88.889969,2.5218825,.45742244,-.083605327,2.6054881
"Cattleman's Livestock Commission Co., TX",Dec 2009,Dec 2009_41,14512,38,548.99579,88.796722,88.713112,1.428829,.54468113,-.083605327,1.5124342
"Cattleman's Livestock Commission Co., TX",Jan 2010,Jan 2010_41,15038,38,593.47552,93.163857,93.080254,4.9412851,.41373307,-.083605327,5.0248909
"Cattleman's Livestock Commission Co., TX",Feb 2010,Feb 2010_41,15039,38,622.54907,98.272163,98.188553,.73285133,.47981569,-.083605327,.81645668
"Cattleman's Livestock Commission Co., TX",Mar 2010,Mar 2010_41,15040,38,659.008,103.50298,103.41937,-1.3851097,.63621509,-.083605327,-1.3015044
"Cattleman's Livestock Commission Co., TX",Apr 2010,Apr 2010_41,15041,38,554.57581,109.74067,109.65707,6.2310076,.5168345,-.083605327,6.3146129
"Cattleman's Livestock Commission Co., TX",May 2010,May 2010_41,15042,38,570.08337,109.77555,109.69195,5.6244631,.55296665,-.083605327,5.7080684
"Cattleman's Livestock Commission Co., TX",Jun 2010,Jun 2010_41,15043,38,657.13019,106.78811,106.7045,.41043353,.51393288,-.083605327,.49403888
"Cattleman's Livestock Commission Co., TX",Jul 2010,Jul 2010_41,9552,38,707.46283,109.14734,109.06373,-.51640815,.54891795,-.083605327,-.43280283
