locale,date,dateid,x,y,logweight,predictions,predictions_u,residuals,stnderror,u,e
"Ashflat, AR",Jul 2012,Jul 2012_10,98,35,6.268558,6.3287616,6.256763,-.060203604,.010468917,-.071998857,.011795252
"Ashflat, AR",Aug 2012,Aug 2012_10,99,35,6.1926675,6.332365,6.2603664,-.13969778,.0095558781,-.071998857,-.067698918
"Ashflat, AR",Sep 2012,Sep 2012_10,100,35,6.2357526,6.2898936,6.217895,-.054141123,.010877706,-.071998857,.01785773
"Ashflat, AR",Oct 2012,Oct 2012_10,101,35,6.3169293,6.2822752,6.2102761,.034654185,.0091730803,-.071998857,.10665304
"Ashflat, AR",Nov 2012,Nov 2012_10,102,35,6.2645636,6.2759342,6.2039356,-.011370825,.0076114545,-.071998857,.06062803
"Ashflat, AR",Dec 2012,Dec 2012_10,103,35,6.2122989,6.2834382,6.2114396,-.071139365,.0079806335,-.071998857,.00085949205
"Ashflat, AR",Mar 2013,Mar 2013_10,104,35,6.3092651,6.3261971,6.2541981,-.016931871,.0085825184,-.071998857,.055066984
"Ashflat, AR",Apr 2013,Apr 2013_10,105,35,6.3081341,6.342988,6.2709894,-.034853991,.0076167709,-.071998857,.037144866
"Ashflat, AR",Jul 2013,Jul 2013_10,106,35,6.3150907,6.3975744,6.3255758,-.082483925,.009596942,-.071998857,-.010485068
"Ashflat, AR",Aug 2013,Aug 2013_10,107,35,6.2984881,6.3592815,6.2872829,-.060793445,.0089634508,-.071998857,.011205412
"Ashflat, AR",Sep 2013,Sep 2013_10,108,35,6.2389636,6.3534451,6.2814465,-.11448158,.0097331833,-.071998857,-.042482726
"Ashflat, AR",Nov 2013,Nov 2013_10,109,35,6.2130318,6.3012862,6.2292871,-.088254407,.0085329786,-.071998857,-.016255556
"Ashflat, AR",Dec 2013,Dec 2013_10,110,35,6.2832499,6.2921028,6.2201042,-.0088530593,.0076924907,-.071998857,.063145794
"Ashflat, AR",Jan 2014,Jan 2014_10,111,35,6.2064638,,,,,,
"Ashflat, AR",Feb 2014,Feb 2014_10,112,35,6.2327809,,,,,,
"Ashflat, AR",Mar 2014,Mar 2014_10,113,35,6.1756129,6.3500695,6.2780704,-.17445649,.00652429,-.071998857,-.10245763
"Ashflat, AR",Apr 2014,Apr 2014_10,114,35,6.2112956,6.3270693,6.2550702,-.11577363,.0081641749,-.071998857,-.043774772
"Ashflat, AR",May 2014,May 2014_10,115,35,6.273345,,,,,,
"Ashflat, AR",Jul 2014,Jul 2014_10,116,35,6.1984444,6.351347,6.2793479,-.15290256,.0087802568,-.071998857,-.080903709
"Ashflat, AR",Aug 2014,Aug 2014_10,117,35,6.1882639,6.3480096,6.276011,-.15974586,.010494574,-.071998857,-.087747
"Ashflat, AR",Sep 2014,Sep 2014_10,118,35,6.2038941,6.3259878,6.2539887,-.12209354,.0081268763,-.071998857,-.050094683
"Ashflat, AR",Oct 2014,Oct 2014_10,119,35,6.2060299,,,,,,
"Ashflat, AR",Nov 2014,Nov 2014_10,120,35,6.1945829,6.2830019,6.2110028,-.088418931,.0078046578,-.071998857,-.016420079
"Ashflat, AR",Jan 2015,Jan 2015_10,121,35,6.2348151,6.313262,6.2412634,-.078446947,.0068248818,-.071998857,-.0064480924
"Ashflat, AR",Feb 2015,Feb 2015_10,122,35,6.2668018,6.3375092,6.2655101,-.070707284,.0074966359,-.071998857,.0012915736
"Ashflat, AR",Mar 2015,Mar 2015_10,123,35,6.2369905,6.3118215,6.2398224,-.07483089,.0077413861,-.071998857,-.0028320318
"Ashflat, AR",Apr 2015,Apr 2015_10,124,35,6.2546358,6.3174663,6.2454677,-.062830634,.0070053618,-.071998857,.0091682188
"Ashflat, AR",May 2015,May 2015_10,125,35,6.2229314,6.346766,6.2747674,-.1238348,.0088530974,-.071998857,-.051835947
"Ashflat, AR",Jul 2015,Jul 2015_10,126,35,6.1590343,6.3350391,6.2630401,-.17600484,.0085045546,-.071998857,-.10400599
"Ashflat, AR",Aug 2015,Aug 2015_10,127,35,6.1799302,6.3343334,6.2623343,-.15440297,.0099103712,-.071998857,-.082404122
"Ashflat, AR",Sep 2015,Sep 2015_10,128,35,6.237339,6.3395972,6.2675986,-.10225832,.010679272,-.071998857,-.030259462
"Ashflat, AR",Oct 2015,Oct 2015_10,129,35,6.2378478,6.2944198,6.2224207,-.056571733,.0076877694,-.071998857,.015427123
"Ashflat, AR",Dec 2015,Dec 2015_10,130,35,6.18749,,,,,,
"Ashflat, AR",Jan 2016,Jan 2016_10,131,35,6.2566066,6.311111,6.2391124,-.054504454,.0063954145,-.071998857,.017494401
"Ashflat, AR",Feb 2016,Feb 2016_10,132,35,6.2788892,6.3216162,6.2496171,-.042726837,.0067472807,-.071998857,.02927202
"Ashflat, AR",Apr 2016,Apr 2016_10,133,35,6.1877923,6.3018618,6.2298627,-.11406942,.0067715775,-.071998857,-.042070571
"Ashflat, AR",May 2016,May 2016_10,134,35,6.2302098,6.3099976,6.237999,-.079787903,.007911576,-.071998857,-.0077890488
"Ashflat, AR",Jun 2016,Jun 2016_10,135,35,6.2666488,,,,,,
"Ashflat, AR",Jul 2016,Jul 2016_10,136,35,6.245245,6.3239603,6.2519612,-.078715175,.0092350291,-.071998857,-.006716318
"Ashflat, AR",Aug 2016,Aug 2016_10,137,35,6.2387323,6.3334641,6.2614651,-.0947318,.008549897,-.071998857,-.022732941
"Ashflat, AR",Sep 2016,Sep 2016_10,138,35,6.2919865,6.3364468,6.2644477,-.044460062,.0084707011,-.071998857,.027538793
"Ashflat, AR",Oct 2016,Oct 2016_10,139,35,6.3109279,6.2933588,6.2213602,.017568951,.0072246729,-.071998857,.089567803
"Ashflat, AR",Nov 2016,Nov 2016_10,140,35,6.2262325,,,,,,
"Ashflat, AR",Dec 2016,Dec 2016_10,141,35,6.2839456,6.2776542,6.2056556,.006291192,.0075680027,-.071998857,.078290045
"Athens Livestock Auction, TX",May 2002,May 2002_12,10368,68,6.1661968,,,,,,
"Athens Livestock Auction, TX",Jun 2002,Jun 2002_12,10369,68,6.1566834,,,,,,
"Athens Livestock Auction, TX",Jul 2002,Jul 2002_12,10370,68,6.1108165,,,,,,
"Athens Livestock Auction, TX",Aug 2002,Aug 2002_12,10371,68,6.1876545,,,,,,
"Athens Livestock Auction, TX",Sep 2002,Sep 2002_12,10372,68,6.2440071,,,,,,
"Athens Livestock Auction, TX",Oct 2002,Oct 2002_12,10373,68,6.1542921,,,,,,
"Athens Livestock Auction, TX",Nov 2002,Nov 2002_12,10374,68,6.1832895,,,,,,
"Athens Livestock Auction, TX",Dec 2002,Dec 2002_12,10375,68,6.1673846,,,,,,
"Athens Livestock Auction, TX",Jan 2003,Jan 2003_12,10976,68,6.1708841,,,,,,
"Athens Livestock Auction, TX",Feb 2003,Feb 2003_12,10977,68,6.1488309,,,,,,
"Athens Livestock Auction, TX",Mar 2003,Mar 2003_12,10978,68,6.1853194,,,,,,
"Athens Livestock Auction, TX",Apr 2003,Apr 2003_12,10979,68,6.207871,,,,,,
"Athens Livestock Auction, TX",May 2003,May 2003_12,10980,68,6.1466904,6.2851195,6.1750331,-.13842896,.0086690867,-.11008628,-.028342666
"Athens Livestock Auction, TX",Jun 2003,Jun 2003_12,10981,68,6.2122636,6.2995486,6.1894622,-.087285027,.0096837385,-.11008628,.022801261
"Athens Livestock Auction, TX",Jul 2003,Jul 2003_12,10982,68,6.1370206,6.2972889,6.1872025,-.16026838,.010792092,-.11008628,-.050182093
"Athens Livestock Auction, TX",Aug 2003,Aug 2003_12,10983,68,6.2001672,6.330729,6.220643,-.13056201,.011025768,-.11008628,-.020475727
"Athens Livestock Auction, TX",Sep 2003,Sep 2003_12,9531,68,6.2894301,6.3198185,6.2097321,-.03038842,.0097931083,-.11008628,.079697862
"Athens Livestock Auction, TX",Oct 2003,Oct 2003_12,9532,68,6.3272343,6.2278886,6.1178021,.099345841,.0085421791,-.11008628,.20943213
"Athens Livestock Auction, TX",Nov 2003,Nov 2003_12,9533,68,6.1863751,6.2390742,6.1289878,-.052698955,.0073485873,-.11008628,.05738733
"Athens Livestock Auction, TX",Dec 2003,Dec 2003_12,9534,68,6.1720896,6.2550573,6.1449709,-.082967684,.0067028003,-.11008628,.027118605
"Athens Livestock Auction, TX",Jan 2004,Jan 2004_12,9535,68,6.2115197,6.2960682,6.1859818,-.084548257,.0058626323,-.11008628,.025538027
"Athens Livestock Auction, TX",Feb 2004,Feb 2004_12,9536,68,6.2386613,6.2920208,6.1819344,-.0533593,.008248399,-.11008628,.056726985
"Athens Livestock Auction, TX",Mar 2004,Mar 2004_12,9537,68,6.158905,6.2913923,6.1813064,-.13248754,.0071336548,-.11008628,-.022401245
"Athens Livestock Auction, TX",Apr 2004,Apr 2004_12,9538,68,6.1889873,6.2955732,6.1854868,-.10658574,.0067797666,-.11008628,.003500541
"Athens Livestock Auction, TX",May 2004,May 2004_12,9539,68,6.2466164,6.3097334,6.1996469,-.063116908,.0085029518,-.11008628,.046969377
"Athens Livestock Auction, TX",Jun 2004,Jun 2004_12,9540,68,6.2484398,6.3572316,6.2471452,-.10879168,.010889265,-.11008628,.001294605
"Athens Livestock Auction, TX",Jul 2004,Jul 2004_12,9541,68,6.2145576,6.301446,6.19136,-.086888447,.0096433815,-.11008628,.023197837
"Athens Livestock Auction, TX",Aug 2004,Aug 2004_12,9542,68,6.2157626,6.3360014,6.225915,-.1202388,.01088347,-.11008628,-.010152509
"Athens Livestock Auction, TX",Sep 2004,Sep 2004_12,9543,68,6.2380905,6.3614426,6.2513561,-.12335198,.0085677346,-.11008628,-.01326569
"Athens Livestock Auction, TX",Oct 2004,Oct 2004_12,11577,68,6.1643405,6.3281221,6.2180357,-.1637816,.0062178853,-.11008628,-.053695306
"Athens Livestock Auction, TX",Nov 2004,Nov 2004_12,11578,68,6.1507406,6.2819257,6.1718392,-.13118492,.0068606832,-.11008628,-.021098642
"Athens Livestock Auction, TX",Dec 2004,Dec 2004_12,11579,68,6.1505699,6.2859149,6.1758289,-.13534509,.0067910813,-.11008628,-.025258806
"Athens Livestock Auction, TX",Jan 2005,Jan 2005_12,9544,68,6.2012463,6.3163867,6.2063007,-.11514056,.0062125749,-.11008628,-.0050542764
"Athens Livestock Auction, TX",Feb 2005,Feb 2005_12,9545,68,6.1744604,6.3163385,6.2062526,-.14187835,.0061421581,-.11008628,-.031792071
"Athens Livestock Auction, TX",Mar 2005,Mar 2005_12,9546,68,6.1288381,6.2946606,6.1845746,-.16582265,.0074766548,-.11008628,-.055736367
"Athens Livestock Auction, TX",Apr 2005,Apr 2005_12,9547,68,6.2288551,6.3006082,6.1905217,-.071752921,.0073038433,-.11008628,.03833336
"Athens Livestock Auction, TX",May 2005,May 2005_12,9548,68,6.2421904,6.3238754,6.2137895,-.081685171,.0079474654,-.11008628,.028401116
"Athens Livestock Auction, TX",Jun 2005,Jun 2005_12,9549,68,6.1680737,6.3155847,6.2054982,-.14751107,.0073911292,-.11008628,-.037424777
"Athens Livestock Auction, TX",Jul 2005,Jul 2005_12,12133,68,6.2797432,6.3165917,6.2065053,-.036848515,.0083103068,-.11008628,.073237769
"Athens Livestock Auction, TX",Aug 2005,Aug 2005_12,12134,68,6.2098851,6.3144231,6.2043366,-.10453776,.0094100358,-.11008628,.0055485312
"Athens Livestock Auction, TX",Sep 2005,Sep 2005_12,12135,68,6.2059431,6.3111444,6.2010579,-.10520117,.0085521042,-.11008628,.0048851119
"Athens Livestock Auction, TX",Oct 2005,Oct 2005_12,12136,68,6.188127,6.2529054,6.1428189,-.06477809,.0071008471,-.11008628,.045308195
"Athens Livestock Auction, TX",Nov 2005,Nov 2005_12,12137,68,6.2760758,6.2372489,6.1271629,.038826786,.0087029645,-.11008628,.14891307
"Athens Livestock Auction, TX",Dec 2005,Dec 2005_12,12138,68,6.1595941,6.2488556,6.1387691,-.089261547,.0073973066,-.11008628,.020824742
"Athens Livestock Auction, TX",Jan 2006,Jan 2006_12,12701,68,6.1859274,6.2911372,6.1810513,-.10521006,.0068334294,-.11008628,.0048762262
"Athens Livestock Auction, TX",Feb 2006,Feb 2006_12,12702,68,6.1412444,6.2870693,6.1769834,-.145825,.0081935674,-.11008628,-.035738721
"Athens Livestock Auction, TX",Mar 2006,Mar 2006_12,12703,68,6.0907702,6.2685347,6.1584482,-.17776445,.0078079989,-.11008628,-.067678154
"Athens Livestock Auction, TX",Apr 2006,Apr 2006_12,12704,68,6.1029735,6.2967162,6.1866298,-.19374277,.0083791632,-.11008628,-.083656482
"Athens Livestock Auction, TX",May 2006,May 2006_12,12705,68,6.1605878,6.3110223,6.2009358,-.15043442,.0076855798,-.11008628,-.040348135
"Athens Livestock Auction, TX",Jun 2006,Jun 2006_12,12706,68,6.1985421,6.3048544,6.194768,-.10631227,.010088649,-.11008628,.0037740094
"Athens Livestock Auction, TX",Jul 2006,Jul 2006_12,12707,68,6.1525021,6.3415551,6.2314687,-.1890531,.0096674468,-.11008628,-.078966819
"Athens Livestock Auction, TX",Aug 2006,Aug 2006_12,12708,68,6.1161551,6.2796249,6.1695385,-.16346976,.0091698142,-.11008628,-.053383481
"Athens Livestock Auction, TX",Sep 2006,Sep 2006_12,12709,68,6.1203594,6.2594261,6.1493402,-.13906687,.0084661748,-.11008628,-.028980594
"Athens Livestock Auction, TX",Oct 2006,Oct 2006_12,12710,68,6.0793834,6.2436862,6.1335998,-.16430268,.0073975981,-.11008628,-.054216389
"Athens Livestock Auction, TX",Nov 2006,Nov 2006_12,12711,68,6.1253633,6.2871599,6.177074,-.16179676,.0056819306,-.11008628,-.051710479
"Athens Livestock Auction, TX",Dec 2006,Dec 2006_12,12712,68,6.2006021,6.2638941,6.1538081,-.063292131,.0068336781,-.11008628,.046794154
"Athens Livestock Auction, TX",Jan 2007,Jan 2007_12,13287,68,6.1843905,6.2810154,6.1709294,-.09662509,.0067212451,-.11008628,.013461198
"Athens Livestock Auction, TX",Feb 2007,Feb 2007_12,13288,68,6.1636739,6.2828913,6.1728048,-.11921728,.0063044401,-.11008628,-.0091310013
"Athens Livestock Auction, TX",Mar 2007,Mar 2007_12,13289,68,6.1251216,6.2514167,6.1413302,-.12629516,.0078156972,-.11008628,-.01620888
"Athens Livestock Auction, TX",Apr 2007,Apr 2007_12,13290,68,6.1873822,6.249258,6.1391721,-.06187598,.0076964069,-.11008628,.048210304
"Athens Livestock Auction, TX",May 2007,May 2007_12,13291,68,6.257277,6.2930193,6.1829329,-.035742056,.008177707,-.11008628,.074344225
"Athens Livestock Auction, TX",Jun 2007,Jun 2007_12,13292,68,6.2813635,6.3470893,6.2370028,-.065725863,.0080435881,-.11008628,.044360422
"Athens Livestock Auction, TX",Jul 2007,Jul 2007_12,13293,68,6.2081208,6.3507361,6.2406497,-.14261509,.010002766,-.11008628,-.032528806
"Athens Livestock Auction, TX",Aug 2007,Aug 2007_12,13294,68,6.234592,6.3377585,6.2276726,-.10316678,.0092467107,-.11008628,.0069195037
"Athens Livestock Auction, TX",Sep 2007,Sep 2007_12,13295,68,6.1760244,6.3228722,6.2127857,-.14684749,.0066429344,-.11008628,-.036761206
"Athens Livestock Auction, TX",Oct 2007,Oct 2007_12,13296,68,6.2414441,6.2482514,6.1381655,-.0068075513,.0092349164,-.11008628,.10327873
"Athens Livestock Auction, TX",Nov 2007,Nov 2007_12,13297,68,6.2181048,6.2645197,6.1544333,-.046414837,.0086269192,-.11008628,.063671447
"Athens Livestock Auction, TX",Dec 2007,Dec 2007_12,13298,68,6.22192,6.2943115,6.1842251,-.072391391,.008226377,-.11008628,.037694894
"Athens Livestock Auction, TX",Mar 2008,Mar 2008_12,13854,68,6.2087545,6.3109217,6.2008352,-.10216709,.0082490398,-.11008628,.0079191951
"Athens Livestock Auction, TX",Apr 2008,Apr 2008_12,13855,68,6.2466826,6.3161998,6.2061133,-.069516942,.0076524937,-.11008628,.040569346
"Athens Livestock Auction, TX",May 2008,May 2008_12,13856,68,6.2171807,6.3437185,6.2336326,-.1265379,.0073517999,-.11008628,-.016451612
"Athens Livestock Auction, TX",Jun 2008,Jun 2008_12,13857,68,6.2190871,6.3192859,6.2091994,-.10019852,.0084351301,-.11008628,.0098877633
"Athens Livestock Auction, TX",Jul 2008,Jul 2008_12,13858,68,6.1813521,6.2944136,6.1843271,-.11306136,.0093072597,-.11008628,-.0029750736
"Athens Livestock Auction, TX",Aug 2008,Aug 2008_12,13859,68,6.1896877,6.3172207,6.2071342,-.12753275,.0088634808,-.11008628,-.017446468
"Athens Livestock Auction, TX",Sep 2008,Sep 2008_12,13860,68,6.1931071,6.3049593,6.1948733,-.11185233,.0090897055,-.11008628,-.0017660393
"Athens Livestock Auction, TX",Oct 2008,Oct 2008_12,13861,68,6.1532307,6.2908669,6.1807804,-.13763607,.0071052518,-.11008628,-.027549781
"Athens Livestock Auction, TX",Nov 2008,Nov 2008_12,13862,68,6.1794405,6.2796979,6.1696119,-.10025754,.0071790274,-.11008628,.0098287473
"Athens Livestock Auction, TX",Dec 2008,Dec 2008_12,13863,68,6.1316214,6.2711873,6.1611013,-.13956608,.0087600937,-.11008628,-.029479787
"Athens Livestock Auction, TX",Jan 2009,Jan 2009_12,14466,68,6.1708546,,,,,,
"Athens Livestock Auction, TX",Feb 2009,Feb 2009_12,14467,68,6.1661558,,,,,,
"Athens Livestock Auction, TX",Mar 2009,Mar 2009_12,14468,68,6.1663618,6.2922912,6.1822047,-.12592924,.0070741577,-.11008628,-.015842946
"Athens Livestock Auction, TX",Apr 2009,Apr 2009_12,14469,68,6.1897502,6.307899,6.197813,-.11814893,.0074235243,-.11008628,-.0080626467
"Athens Livestock Auction, TX",May 2009,May 2009_12,14470,68,6.2147884,6.2993555,6.1892691,-.08456701,.0084446371,-.11008628,.025519276
"Athens Livestock Auction, TX",Jun 2009,Jun 2009_12,14471,68,6.1992149,6.3082614,6.198175,-.10904644,.0084473379,-.11008628,.0010398475
"Athens Livestock Auction, TX",Jul 2009,Jul 2009_12,14472,68,6.1985941,6.3104281,6.2003422,-.11183425,.011374902,-.11008628,-.0017479642
"Athens Livestock Auction, TX",Aug 2009,Aug 2009_12,14473,68,6.1961207,6.3332486,6.2231622,-.1371277,.0089169126,-.11008628,-.027041407
"Athens Livestock Auction, TX",Sep 2009,Sep 2009_12,14474,68,6.1622138,6.3156943,6.2056079,-.15348046,.0078687873,-.11008628,-.043394178
"Athens Livestock Auction, TX",Oct 2009,Oct 2009_12,14475,68,6.1635447,6.2654176,6.1553316,-.10187308,.0083662653,-.11008628,.0082132015
"Athens Livestock Auction, TX",Nov 2009,Nov 2009_12,14476,68,6.1769133,6.2443805,6.134294,-.067467228,.0079751043,-.11008628,.042619061
"Athens Livestock Auction, TX",Dec 2009,Dec 2009_12,14477,68,6.1549792,6.230617,6.1205311,-.075637959,.0090618143,-.11008628,.034448322
"Athens Livestock Auction, TX",Jan 2010,Jan 2010_12,15002,68,6.1586995,6.2761683,6.1660819,-.11746889,.006999813,-.11008628,-.0073826117
"Athens Livestock Auction, TX",Feb 2010,Feb 2010_12,15003,68,6.1723261,6.2712069,6.1611204,-.098880798,.0068560136,-.11008628,.011205491
"Athens Livestock Auction, TX",Mar 2010,Mar 2010_12,15004,68,6.129528,6.2511334,6.1410475,-.12160552,.008570089,-.11008628,-.01151924
"Athens Livestock Auction, TX",Apr 2010,Apr 2010_12,15005,68,6.1475224,6.2660007,6.1559148,-.11847852,.0079515688,-.11008628,-.008392239
"Athens Livestock Auction, TX",May 2010,May 2010_12,15006,68,6.1460943,6.2906079,6.180522,-.1445137,.0075594145,-.11008628,-.034427412
"Athens Livestock Auction, TX",Jun 2010,Jun 2010_12,15007,68,6.1544237,6.3161612,6.2060752,-.16173767,.010795702,-.11008628,-.051651381
"Athens Livestock Auction, TX",Jul 2010,Jul 2010_12,15008,68,6.1828218,6.3251419,6.2150559,-.14232029,.0087372493,-.11008628,-.032233998
"Athens Livestock Auction, TX",Aug 2010,Aug 2010_12,15009,68,6.1396384,6.3026052,6.1925187,-.16296658,.0079392884,-.11008628,-.052880291
"Athens Livestock Auction, TX",Sep 2010,Sep 2010_12,15010,68,6.1489673,6.2882428,6.1781569,-.13927574,.0081488714,-.11008628,-.029189456
"Athens Livestock Auction, TX",Oct 2010,Oct 2010_12,15011,68,6.1357012,6.2498732,6.1397867,-.11417196,.0083281239,-.11008628,-.0040856749
"Athens Livestock Auction, TX",Nov 2010,Nov 2010_12,15012,68,6.1245499,6.2474275,6.1373415,-.12287781,.008323052,-.11008628,-.012791527
"Athens Livestock Auction, TX",Dec 2010,Dec 2010_12,15013,68,6.1063766,6.2448554,6.134769,-.13847853,.0072343973,-.11008628,-.028392242
"Athens Livestock Auction, TX",Feb 2011,Feb 2011_12,15537,68,6.1397057,6.2794394,6.169353,-.13973381,.0076462696,-.11008628,-.029647514
"Athens Livestock Auction, TX",Mar 2011,Mar 2011_12,15538,68,6.145534,6.2592821,6.1491961,-.11374828,.0087238634,-.11008628,-.0036619939
"Athens Livestock Auction, TX",Apr 2011,Apr 2011_12,15539,68,6.1786051,6.2848587,6.1747723,-.10625348,.0084615517,-.11008628,.0038328038
"Athens Livestock Auction, TX",May 2011,May 2011_12,15540,68,6.177176,6.2796102,6.1695237,-.10243399,.0088925874,-.11008628,.0076523009
"Athens Livestock Auction, TX",Jun 2011,Jun 2011_12,15541,68,6.1340256,6.252831,6.1427445,-.11880545,.0091580087,-.11008628,-.0087191639
"Athens Livestock Auction, TX",Jul 2011,Jul 2011_12,15542,68,6.1122828,6.2591529,6.1490664,-.14687006,.0097685093,-.11008628,-.03678377
"Athens Livestock Auction, TX",Aug 2011,Aug 2011_12,15543,68,6.0877643,6.2593818,6.1492953,-.17161748,.010107718,-.11008628,-.061531186
"Ava Livestock Auction , MO",Jun 2012,Jun 2012_15,3715,28,6.2864089,,,,,,
"Ava Livestock Auction , MO",Jul 2012,Jul 2012_15,3716,28,6.2829247,,,,,,
"Ava Livestock Auction , MO",Aug 2012,Aug 2012_15,3717,28,6.2127595,,,,,,
"Ava Livestock Auction , MO",Sep 2012,Sep 2012_15,3718,28,6.305841,,,,,,
"Ava Livestock Auction , MO",Oct 2012,Oct 2012_15,3719,28,6.2917562,,,,,,
"Ava Livestock Auction , MO",Nov 2012,Nov 2012_15,3720,28,6.384006,,,,,,
"Ava Livestock Auction , MO",Dec 2012,Dec 2012_15,3721,28,6.3933988,,,,,,
"Ava Livestock Auction , MO",Jan 2013,Jan 2013_15,3722,28,6.388998,,,,,,
"Ava Livestock Auction , MO",Feb 2013,Feb 2013_15,3723,28,6.3159375,,,,,,
"Ava Livestock Auction , MO",Mar 2013,Mar 2013_15,3724,28,6.298636,,,,,,
"Ava Livestock Auction , MO",Apr 2013,Apr 2013_15,3725,28,6.290678,,,,,,
"Ava Livestock Auction , MO",Jul 2013,Jul 2013_15,3726,28,6.4901962,6.4035707,6.3647313,.086625688,.0095158648,-.038839284,.12546498
"Ava Livestock Auction , MO",Aug 2013,Aug 2013_15,3727,28,6.3405085,6.3684058,6.329567,-.027897585,.0088473717,-.038839284,.010941699
"Ava Livestock Auction , MO",Sep 2013,Sep 2013_15,3728,28,6.3395967,6.3815894,6.3427501,-.041992489,.0099013755,-.038839284,-.0031532038
"Ava Livestock Auction , MO",Oct 2013,Oct 2013_15,3729,28,6.3609066,6.3451018,6.3062625,.01580466,.0084732538,-.038839284,.054643944
"Ava Livestock Auction , MO",Nov 2013,Nov 2013_15,3730,28,6.3404069,6.3482056,6.3093662,-.0077985749,.0082799485,-.038839284,.031040709
"Ava Livestock Auction , MO",Dec 2013,Dec 2013_15,3731,28,6.3665767,6.3624778,6.3236384,.0040987958,.0070875767,-.038839284,.04293808
"Ava Livestock Auction , MO",Jan 2014,Jan 2014_15,3732,28,6.3483529,6.386394,6.3475547,-.038041148,.0066020438,-.038839284,.00079813751
"Ava Livestock Auction , MO",Feb 2014,Feb 2014_15,3733,28,6.3491831,6.3543806,6.3155417,-.0051977374,.0069974232,-.038839284,.033641547
"Ava Livestock Auction , MO",Mar 2014,Mar 2014_15,3734,28,6.2688303,6.3456397,6.3068004,-.076809503,.0065318514,-.038839284,-.037970215
"Ava Livestock Auction , MO",Apr 2014,Apr 2014_15,3735,28,6.2851729,6.3190818,6.2802429,-.03390903,.0080569489,-.038839284,.0049302541
"Ava Livestock Auction , MO",May 2014,May 2014_15,3736,28,6.3114133,,,,,,
"Ava Livestock Auction , MO",Jul 2014,Jul 2014_15,3737,28,6.3212209,6.4185152,6.3796759,-.097294405,.0093766786,-.038839284,-.058455121
"Ava Livestock Auction , MO",Aug 2014,Aug 2014_15,3738,28,6.2390513,6.3633838,6.3245449,-.12433267,.010667892,-.038839284,-.085493378
"Ava Livestock Auction , MO",Sep 2014,Sep 2014_15,3739,28,6.2722859,6.3636594,6.32482,-.091373444,.0080984179,-.038839284,-.052534159
"Ava Livestock Auction , MO",Oct 2014,Oct 2014_15,3740,28,6.2783327,6.3351712,6.2963319,-.056838512,.0071511427,-.038839284,-.017999228
"Ava Livestock Auction , MO",Nov 2014,Nov 2014_15,3741,28,6.3291659,6.3308468,6.2920074,-.0016808057,.0068251169,-.038839284,.037158478
"Ava Livestock Auction , MO",Jan 2015,Jan 2015_15,3742,28,6.4202361,6.3666282,6.3277888,.05360778,.0057906867,-.038839284,.092447065
"Ava Livestock Auction , MO",Feb 2015,Feb 2015_15,3743,28,6.2866955,6.3811798,6.3423405,-.094484173,.0070333709,-.038839284,-.055644888
"Ava Livestock Auction , MO",Mar 2015,Mar 2015_15,3744,28,6.304482,6.3473892,6.3085504,-.042907424,.0071984725,-.038839284,-.0040681409
"Ava Livestock Auction , MO",Apr 2015,Apr 2015_15,3745,28,6.2528028,6.3464894,6.3076501,-.093686678,.0065988177,-.038839284,-.054847393
"Ava Livestock Auction , MO",May 2015,May 2015_15,3746,28,6.2787828,6.3635883,6.3247495,-.084805727,.0084877936,-.038839284,-.045966439
"Ava Livestock Auction , MO",Jul 2015,Jul 2015_15,3747,28,6.3730373,6.3857603,6.346921,-.012722955,.008259668,-.038839284,.02611633
"Ava Livestock Auction , MO",Aug 2015,Aug 2015_15,3748,28,6.2934108,6.355855,6.3170161,-.062444407,.0096247587,-.038839284,-.023605125
"Ava Livestock Auction , MO",Sep 2015,Sep 2015_15,3749,28,6.3380771,6.3678164,6.3289771,-.029739294,.01051549,-.038839284,.0090999901
"Ava Livestock Auction , MO",Oct 2015,Oct 2015_15,3750,28,6.3387179,6.3241262,6.2852869,.014591549,.0072901035,-.038839284,.053430833
"Ava Livestock Auction , MO",Dec 2015,Dec 2015_15,3751,28,6.3306508,,,,,,
"Ava Livestock Auction , MO",Jan 2016,Jan 2016_15,3752,28,6.3454423,6.3838501,6.3450108,-.038407918,.0057948041,-.038839284,.00043136821
"Ava Livestock Auction , MO",Feb 2016,Feb 2016_15,3753,28,6.2826695,6.3313856,6.2925463,-.048715867,.0067214686,-.038839284,-.0098765818
"Ava Livestock Auction , MO",Apr 2016,Apr 2016_15,3754,28,6.2197022,6.302278,6.2634387,-.08257591,.0068209744,-.038839284,-.043736625
"Ava Livestock Auction , MO",May 2016,May 2016_15,3755,28,6.2861552,6.3329773,6.294138,-.046822019,.0078597888,-.038839284,-.0079827346
"Ava Livestock Auction , MO",Jun 2016,Jun 2016_15,3756,28,6.2807097,,,,,,
"Ava Livestock Auction , MO",Jul 2016,Jul 2016_15,3757,28,6.3299575,6.4029579,6.3641186,-.07300061,.0086849835,-.038839284,-.034161322
"Ava Livestock Auction , MO",Aug 2016,Aug 2016_15,3758,28,6.334909,6.3744936,6.3356543,-.039584633,.0083542252,-.038839284,-.00074534782
"Ava Livestock Auction , MO",Sep 2016,Sep 2016_15,3759,28,6.3646894,6.3726287,6.3337893,-.0079391347,.0086429603,-.038839284,.030900151
