locale,date,dateid,x,y,logweight,predictions,predictions_u,residuals,stnderror,u,e
"Centerville Livestock Auction, IA",Apr 2009,Apr 2009_43,2447,90,6.4168611,6.3411379,6.368104,.075723246,.0063528512,.026966328,.048756916
"Centerville Livestock Auction, IA",May 2009,May 2009_43,14110,90,6.4764872,,,,,,
"Centerville Livestock Auction, IA",Sep 2009,Sep 2009_43,14111,90,6.3854818,6.4479461,6.4749122,-.062464073,.0090602934,.026966328,-.089430399
"Centerville Livestock Auction, IA",Oct 2009,Oct 2009_43,2448,90,6.2719908,6.3056307,6.3325968,-.033639792,.0071585495,.026966328,-.060606118
"Centerville Livestock Auction, IA",Nov 2009,Nov 2009_43,2449,90,6.3767495,6.3386316,6.3655977,.03811805,.0058644377,.026966328,.011151723
"Centerville Livestock Auction, IA",Dec 2009,Dec 2009_43,2450,90,6.3971486,6.2919483,6.3189149,.10520028,.0077592093,.026966328,.07823395
"Centerville Livestock Auction, IA",Jan 2010,Jan 2010_43,2451,90,6.4489627,6.3208952,6.3478618,.12806748,.0058517456,.026966328,.10110115
"Centerville Livestock Auction, IA",Feb 2010,Feb 2010_43,2452,90,6.3678484,6.3627267,6.3896933,.0051215379,.0060292375,.026966328,-.021844789
"Centerville Livestock Auction, IA",Jun 2010,Jun 2010_43,14719,90,6.5088754,,,,,,
"Centerville Livestock Auction, IA",Sep 2010,Sep 2010_43,2453,90,6.3491116,6.3694472,6.3964133,-.020335447,.0072588264,.026966328,-.047301773
"Centerville Livestock Auction, IA",Oct 2010,Oct 2010_43,2454,90,6.2773285,6.2881689,6.3151355,-.010840434,.0062089502,.026966328,-.037806761
"Centerville Livestock Auction, IA",Nov 2010,Nov 2010_43,14720,90,6.3077798,6.3059793,6.3329458,.0018005042,.0059350017,.026966328,-.025165822
"Centerville Livestock Auction, IA",Dec 2010,Dec 2010_43,2455,90,6.326344,6.3314414,6.3584075,-.0050973804,.0052730055,.026966328,-.032063708
"Centerville Livestock Auction, IA",Jan 2011,Jan 2011_43,2456,90,6.4469676,6.3679752,6.3949418,.078992136,.0050819297,.026966328,.05202581
"Centerville Livestock Auction, IA",Feb 2011,Feb 2011_43,2457,90,6.4527001,6.359211,6.3861771,.093489319,.0057150112,.026966328,.066522993
"Centerville Livestock Auction, IA",Mar 2011,Mar 2011_43,2458,90,6.4512997,,,,,,
"Centerville Livestock Auction, IA",Apr 2011,Apr 2011_43,2459,90,6.4057174,,,,,,
"Centerville Livestock Auction, IA",Sep 2011,Sep 2011_43,15262,90,6.4472551,6.3283348,6.3553009,.11892052,.011669547,.026966328,.091954194
"Centerville Livestock Auction, IA",Oct 2011,Oct 2011_43,15263,90,6.2104912,6.2371716,6.2641382,-.026680481,.011615112,.026966328,-.053646807
"Centerville Livestock Auction, IA",Nov 2011,Nov 2011_43,15264,90,6.2296872,6.2318273,6.2587938,-.0021400903,.0091558397,.026966328,-.029106418
"Centerville Livestock Auction, IA",Dec 2011,Dec 2011_43,15265,90,6.2840185,6.2842908,6.3112569,-.0002721553,.0079871565,.026966328,-.027238483
"Centerville Livestock Auction, IA",Jan 2012,Jan 2012_43,2460,90,6.3415337,6.3404632,6.3674293,.0010706275,.0073812115,.026966328,-.0258957
"Centerville Livestock Auction, IA",Feb 2012,Feb 2012_43,2461,90,6.465198,6.353076,6.3800426,.11212202,.0074398755,.026966328,.085155696
"Centerville Livestock Auction, IA",Mar 2012,Mar 2012_43,15747,90,6.555613,6.3869963,6.4139628,.16861673,.0065320809,.026966328,.14165041
"Centerville Livestock Auction, IA",Apr 2012,Apr 2012_43,2462,90,6.2046151,6.3208299,6.347796,-.11621468,.0092299534,.026966328,-.14318101
"Centerville Livestock Auction, IA",Sep 2012,Sep 2012_43,15748,90,6.4169807,6.3400788,6.3670454,.076901861,.0091731288,.026966328,.049935531
"Centerville Livestock Auction, IA",Oct 2012,Oct 2012_43,2463,90,6.2935672,6.2307687,6.2577348,.06279856,.0097251572,.026966328,.035832234
"Centerville Livestock Auction, IA",Nov 2012,Nov 2012_43,15749,90,6.4647899,6.2719789,6.2989454,.19281091,.0073120729,.026966328,.16584457
"Centerville Livestock Auction, IA",Dec 2012,Dec 2012_43,2464,90,6.3479261,6.3245759,6.351542,.023350267,.007350761,.026966328,-.0036160606
"Centerville Livestock Auction, IA",Jan 2013,Jan 2013_43,16073,90,6.498857,6.3645887,6.3915553,.13426818,.0067355032,.026966328,.10730185
"Centerville Livestock Auction, IA",Feb 2013,Feb 2013_43,2465,90,6.3109879,6.3967853,6.4237518,-.085797384,.0083563505,.026966328,-.11276372
"Centerville Livestock Auction, IA",Mar 2013,Mar 2013_43,16074,90,6.4403563,6.44174,6.4687066,-.0013839519,.0084686624,.026966328,-.028350279
"Centerville Livestock Auction, IA",Apr 2013,Apr 2013_43,16075,90,6.512114,6.3382092,6.3651752,.1739051,.0072944271,.026966328,.14693877
"Centerville Livestock Auction, IA",Sep 2013,Sep 2013_43,2466,90,6.2985153,6.3968325,6.4237986,-.098317102,.011388829,.026966328,-.12528343
"Centerville Livestock Auction, IA",Oct 2013,Oct 2013_43,16076,90,6.4778147,6.3143048,6.3412709,.16350995,.0082380269,.026966328,.13654362
"Centerville Livestock Auction, IA",Nov 2013,Nov 2013_43,16077,90,6.3755746,6.34341,6.3703761,.032164603,.0086746402,.026966328,.005198278
"Centerville Livestock Auction, IA",Dec 2013,Dec 2013_43,2467,90,6.2691836,6.3478608,6.3748274,-.07867723,.0063936254,.026966328,-.10564356
"Centerville Livestock Auction, IA",Jan 2014,Jan 2014_43,2468,90,6.3869162,6.3949866,6.4219532,-.0080705322,.0077199219,.026966328,-.035036858
"Centerville Livestock Auction, IA",Feb 2014,Feb 2014_43,16381,90,6.4556012,6.3532219,6.380188,.10237955,.0067311153,.026966328,.07541322
"Centerville Livestock Auction, IA",Mar 2014,Mar 2014_43,2469,90,6.3691339,6.3463759,6.3733425,.022757821,.0094713783,.026966328,-.0042085066
"Centerville Livestock Auction, IA",Apr 2014,Apr 2014_43,2470,90,6.3911157,6.3967915,6.423758,-.0056759599,.0070437742,.026966328,-.032642286
"Centerville Livestock Auction, IA",Sep 2014,Sep 2014_43,2471,90,6.3185787,6.3403363,6.3673024,-.02175739,.0081228679,.026966328,-.048723716
"Centerville Livestock Auction, IA",Oct 2014,Oct 2014_43,16382,90,6.4614882,6.3820877,6.4090543,.079400308,.0068077026,.026966328,.052433982
"Centerville Livestock Auction, IA",Nov 2014,Nov 2014_43,16383,90,6.3459744,6.3213787,6.3483448,.024595749,.0069818706,.026966328,-.002370578
"Centerville Livestock Auction, IA",Jan 2015,Jan 2015_43,16661,90,6.3591075,6.3902645,6.4172306,-.031156866,.004646915,.026966328,-.058123194
"Centerville Livestock Auction, IA",Feb 2015,Feb 2015_43,16662,90,6.4295392,6.4624448,6.4894114,-.032905601,.0079967622,.026966328,-.059871927
"Centerville Livestock Auction, IA",Mar 2015,Mar 2015_43,16663,90,6.4412589,6.4095354,6.436502,.031723335,.0070554353,.026966328,.0047570085
"Centerville Livestock Auction, IA",Apr 2015,Apr 2015_43,2472,90,6.4073553,6.4036303,6.4305964,.003725261,.0069550215,.026966328,-.023241065
"Centerville Livestock Auction, IA",May 2015,May 2015_43,2473,90,6.2778745,,,,,,
"Centerville Livestock Auction, IA",Sep 2015,Sep 2015_43,16664,90,6.2898989,6.3773046,6.4042711,-.087405771,.0088920062,.026966328,-.1143721
"Centerville Livestock Auction, IA",Jan 2016,Jan 2016_43,16962,90,6.5478873,6.3594475,6.3864136,.18843988,.0054770969,.026966328,.16147356
"Centerville Livestock Auction, IA",Feb 2016,Feb 2016_43,2474,90,6.4211459,6.3846025,6.4115686,.036543418,.0060636215,.026966328,.0095770909
"Centerville Livestock Auction, IA",Apr 2016,Apr 2016_43,16963,90,6.4035206,6.3428273,6.3697934,.060693271,.006622192,.026966328,.033726946
"Centerville Livestock Auction, IA",Sep 2016,Sep 2016_43,16964,90,6.3140287,6.3377905,6.3647571,-.023761788,.0088191861,.026966328,-.050728116
"Centerville Livestock Auction, IA",Oct 2016,Oct 2016_43,16965,90,6.3997769,,,,,,
"Centerville Livestock Auction, IA",Nov 2016,Nov 2016_43,16966,90,6.3510065,,,,,,
"Centerville Livestock Auction, IA",Dec 2016,Dec 2016_43,2475,90,6.3431253,,,,,,
"Charlotte, AR",Jan 2004,Jan 2004_44,181,43,6.2559853,,,,,,
"Charlotte, AR",Feb 2004,Feb 2004_44,182,43,6.3187838,,,,,,
"Charlotte, AR",Mar 2004,Mar 2004_44,183,43,6.1817675,,,,,,
"Charlotte, AR",Apr 2004,Apr 2004_44,184,43,6.1473265,,,,,,
"Charlotte, AR",May 2004,May 2004_44,185,43,6.3265738,,,,,,
"Charlotte, AR",Jun 2004,Jun 2004_44,186,43,6.3033533,,,,,,
"Charlotte, AR",Jul 2004,Jul 2004_44,187,43,6.2755222,,,,,,
"Charlotte, AR",Aug 2004,Aug 2004_44,188,43,6.247427,,,,,,
"Charlotte, AR",Sep 2004,Sep 2004_44,189,43,6.262198,,,,,,
"Charlotte, AR",Oct 2004,Oct 2004_44,190,43,6.2387004,,,,,,
"Charlotte, AR",Nov 2004,Nov 2004_44,191,43,6.139329,,,,,,
"Charlotte, AR",Dec 2004,Dec 2004_44,192,43,6.1695032,,,,,,
"Charlotte, AR",Jan 2005,Jan 2005_44,193,43,6.1920929,6.3239908,6.234416,-.13189772,.0047155772,-.089574575,-.04232315
"Charlotte, AR",Feb 2005,Feb 2005_44,194,43,6.2175684,6.3387389,6.2491646,-.12117068,.0062181265,-.089574575,-.031596106
"Charlotte, AR",Mar 2005,Mar 2005_44,195,43,6.2589521,6.3147407,6.2251658,-.055788379,.006860612,-.089574575,.033786196
"Charlotte, AR",Apr 2005,Apr 2005_44,196,43,6.2667284,6.2894163,6.1998415,-.022687862,.0064955917,-.089574575,.066886708
"Charlotte, AR",May 2005,May 2005_44,197,43,6.1924229,6.3413301,6.2517557,-.1489073,.0066028903,-.089574575,-.059332736
"Charlotte, AR",Jun 2005,Jun 2005_44,198,43,6.2841182,6.3704052,6.2808309,-.086287208,.0059820092,-.089574575,.0032873668
"Charlotte, AR",Jul 2005,Jul 2005_44,199,43,6.1085901,6.3479366,6.2583623,-.23934664,.0074653593,-.089574575,-.14977208
"Charlotte, AR",Aug 2005,Aug 2005_44,200,43,6.1851559,6.3411946,6.2516203,-.15603881,.0081748608,-.089574575,-.066464223
"Charlotte, AR",Sep 2005,Sep 2005_44,201,43,6.2045016,6.3439403,6.2543659,-.1394387,.0072937445,-.089574575,-.049864132
"Charlotte, AR",Oct 2005,Oct 2005_44,202,43,6.2334805,6.3070674,6.2174931,-.073587075,.0057166223,-.089574575,.015987501
"Charlotte, AR",Nov 2005,Nov 2005_44,203,43,6.1842933,6.2717996,6.1822248,-.087506212,.0087895095,-.089574575,.0020683624
"Charlotte, AR",Dec 2005,Dec 2005_44,204,43,6.1459351,6.2836967,6.1941218,-.13776141,.0062641357,-.089574575,-.048186839
"Charlotte, AR",Jan 2006,Jan 2006_44,205,43,6.3015232,6.3198547,6.2302804,-.018331742,.0061533041,-.089574575,.071242832
"Charlotte, AR",Feb 2006,Feb 2006_44,206,43,6.2101002,6.3074112,6.2178369,-.097311154,.0058392258,-.089574575,-.0077365786
"Charlotte, AR",Mar 2006,Mar 2006_44,207,43,6.2309561,6.3334103,6.2438359,-.10245422,.0062654098,-.089574575,-.01287964
"Charlotte, AR",Apr 2006,Apr 2006_44,208,43,6.3064408,6.3349271,6.2453523,-.028486164,.0076634912,-.089574575,.061088409
"Charlotte, AR",May 2006,May 2006_44,209,43,6.22575,6.3090501,6.2194757,-.083300307,.0067025917,-.089574575,.0062742648
"Charlotte, AR",Jun 2006,Jun 2006_44,210,43,6.2451229,6.3558483,6.2662735,-.11072531,.0077428659,-.089574575,-.021150742
"Charlotte, AR",Jul 2006,Jul 2006_44,211,43,6.2681484,6.3181448,6.22857,-.049996182,.00889719,-.089574575,.039578393
"Charlotte, AR",Aug 2006,Aug 2006_44,212,43,6.2673326,6.301456,6.2118812,-.034123413,.0088683432,-.089574575,.055451162
"Charlotte, AR",Sep 2006,Sep 2006_44,213,43,6.2143397,6.2885184,6.1989436,-.074178666,.0090757459,-.089574575,.01539591
"Charlotte, AR",Oct 2006,Oct 2006_44,214,43,6.2612829,6.2913094,6.201735,-.030026495,.0082285292,-.089574575,.059548076
"Charlotte, AR",Nov 2006,Nov 2006_44,215,43,6.1868682,6.2918859,6.2023115,-.10501772,.0090359701,-.089574575,-.01544315
"Charlotte, AR",Dec 2006,Dec 2006_44,216,43,6.202199,6.296824,6.2072496,-.094625078,.0092856269,-.089574575,-.0050505064
"Charlotte, AR",Jan 2007,Jan 2007_44,217,43,6.2173791,6.3513064,6.2617316,-.13392721,.0071818144,-.089574575,-.044352643
"Charlotte, AR",Feb 2007,Feb 2007_44,218,43,6.2798152,6.328743,6.2391686,-.048927788,.0063150954,-.089574575,.040646788
"Charlotte, AR",Mar 2007,Mar 2007_44,219,43,6.2153802,6.3261952,6.2366204,-.11081491,.006667614,-.089574575,-.021240331
"Charlotte, AR",Apr 2007,Apr 2007_44,220,43,6.3090353,6.3369894,6.2474146,-.027953977,.006136083,-.089574575,.061620597
"Charlotte, AR",May 2007,May 2007_44,221,43,6.1924691,6.3379335,6.2483587,-.14546435,.0072046281,-.089574575,-.055889774
"Charlotte, AR",Jun 2007,Jun 2007_44,222,43,6.3506594,6.3666444,6.2770696,-.015984997,.008163481,-.089574575,.073589578
"Charlotte, AR",Jul 2007,Jul 2007_44,223,43,6.3116908,6.3880434,6.2984686,-.076352514,.0084106484,-.089574575,.013222062
"Charlotte, AR",Aug 2007,Aug 2007_44,224,43,6.3182864,6.3879452,6.2983704,-.069658697,.0092155207,-.089574575,.019915879
"Charlotte, AR",Sep 2007,Sep 2007_44,225,43,6.2610626,6.355052,6.2654777,-.093989529,.006893653,-.089574575,-.0044149533
"Charlotte, AR",Oct 2007,Oct 2007_44,226,43,6.2161908,6.3067894,6.2172151,-.090598822,.0074093877,-.089574575,-.0010242452
"Charlotte, AR",Nov 2007,Nov 2007_44,227,43,6.1786227,6.2931051,6.2035303,-.11448225,.0086965906,-.089574575,-.024907673
"Charlotte, AR",Dec 2007,Dec 2007_44,228,43,6.2842364,6.3017592,6.2121844,-.01752267,.0094571998,-.089574575,.072051905
"Charlotte, AR",Jan 2008,Jan 2008_44,229,43,6.3025508,6.3261752,6.2366009,-.023624554,.0072914381,-.089574575,.065950021
"Charlotte, AR",Feb 2008,Feb 2008_44,230,43,6.2319355,6.3502192,6.2606444,-.11828373,.0067789163,-.089574575,-.028709151
"Charlotte, AR",Mar 2008,Mar 2008_44,231,43,6.2410898,6.3309822,6.2414079,-.089892626,.0079366257,-.089574575,-.00031805053
"Charlotte, AR",Apr 2008,Apr 2008_44,232,43,6.2659206,6.3638787,6.2743044,-.097958237,.006828608,-.089574575,-.0083836643
"Charlotte, AR",Jul 2008,Jul 2008_44,233,43,6.2617321,6.3885121,6.2989378,-.12678008,.0078526745,-.089574575,-.037205506
"Charlotte, AR",Aug 2008,Aug 2008_44,234,43,6.3552122,6.3754482,6.2858739,-.020236187,.0078048906,-.089574575,.069338389
"Charlotte, AR",May 2009,May 2009_44,235,43,6.2220712,,,,,,
"Charlotte, AR",May 2010,May 2010_44,236,43,6.2077608,6.3134122,6.2238379,-.10565162,.0063176826,-.089574575,-.016077042
"Charlotte, AR",Jul 2010,Jul 2010_44,237,43,6.2748346,,,,,,
"Charlotte, AR",Aug 2011,Aug 2011_44,238,43,6.1848092,,,,,,
"Charlotte, AR",Jan 2012,Jan 2012_44,239,43,6.1531391,,,,,,
"Charlotte, AR",Feb 2012,Feb 2012_44,240,43,6.1973042,,,,,,
"Charlotte, AR",Mar 2012,Mar 2012_44,241,43,6.1913319,,,,,,
"Charlotte, AR",Apr 2012,Apr 2012_44,242,43,6.112257,,,,,,
"Charlotte, AR",May 2012,May 2012_44,243,43,6.1866107,,,,,,
"Charlotte, AR",Jun 2012,Jun 2012_44,244,43,6.2129345,,,,,,
"Charlotte, AR",Jul 2012,Jul 2012_44,245,43,6.1401763,,,,,,
"Charlotte, AR",Aug 2012,Aug 2012_44,246,43,6.1725278,6.3044815,6.2149067,-.13195349,.0088186534,-.089574575,-.042378917
"Charlotte, AR",Sep 2012,Sep 2012_44,247,43,6.1882935,,,,,,
"Charlotte, AR",Oct 2012,Oct 2012_44,248,43,6.2751608,,,,,,
"Charlotte, AR",Nov 2012,Nov 2012_44,249,43,6.1897926,,,,,,
"Charlotte, AR",Dec 2012,Dec 2012_44,250,43,6.1724572,,,,,,
"Charlotte, AR",Mar 2013,Mar 2013_44,251,43,6.3254423,6.3332157,6.2436409,-.0077732354,.0084846998,-.089574575,.08180134
"Charlotte, AR",Apr 2013,Apr 2013_44,252,43,6.1952171,6.3002753,6.2107005,-.10505807,.0077721421,-.089574575,-.015483495
"Charlotte, AR",Jul 2013,Jul 2013_44,253,43,6.2717371,6.3801732,6.2905989,-.10843615,.012380511,-.089574575,-.018861581
"Charlotte, AR",Aug 2013,Aug 2013_44,254,43,6.2486844,6.3507771,6.2612028,-.10209287,.007719879,-.089574575,-.012518294
"Charlotte, AR",Sep 2013,Sep 2013_44,255,43,6.3078866,6.3735723,6.283998,-.065685891,.010676148,-.089574575,.023888683
"Charlotte, AR",Oct 2013,Oct 2013_44,256,43,6.3413653,6.3844857,6.2949114,-.04312057,.010238878,-.089574575,.046454005
"Charlotte, AR",Nov 2013,Nov 2013_44,257,43,6.2502689,6.3021407,6.2125664,-.051871892,.0092839543,-.089574575,.03770268
"Charlotte, AR",Dec 2013,Dec 2013_44,258,43,6.2274523,6.3100071,6.2204323,-.082554728,.0081064794,-.089574575,.0070198434
"Charlotte, AR",Jan 2014,Jan 2014_44,259,43,6.2215624,,,,,,
"Charlotte, AR",Feb 2014,Feb 2014_44,260,43,6.2399426,,,,,,
"Charlotte, AR",Mar 2014,Mar 2014_44,261,43,6.2432184,6.3629179,6.2733431,-.11969935,.0058773379,-.089574575,-.03012478
"Charlotte, AR",Apr 2014,Apr 2014_44,262,43,6.1615982,6.2536263,6.164052,-.092028238,.0075572683,-.089574575,-.0024536655
"Charlotte, AR",May 2014,May 2014_44,263,43,6.1677818,,,,,,
"Charlotte, AR",Jul 2014,Jul 2014_44,264,43,6.1309958,6.3345613,6.2449865,-.20356554,.0072311619,-.089574575,-.11399096
"Charlotte, AR",Aug 2014,Aug 2014_44,265,43,6.1505938,6.3387451,6.2491708,-.18815149,.0092435442,-.089574575,-.098576926
"Charlotte, AR",Sep 2014,Sep 2014_44,266,43,6.1585007,6.382503,6.2929287,-.22400244,.008326754,-.089574575,-.13442786
"Charlotte, AR",Oct 2014,Oct 2014_44,267,43,6.1656971,6.3488183,6.2592435,-.18312111,.0072483681,-.089574575,-.09354654
"Charlotte, AR",Nov 2014,Nov 2014_44,268,43,6.1863179,6.3317723,6.2421975,-.14545438,.0072970809,-.089574575,-.055879809
"Charlotte, AR",Jan 2015,Jan 2015_44,269,43,6.2052994,6.3040762,6.2145019,-.098777033,.0058088955,-.089574575,-.0092024561
"Charlotte, AR",Feb 2015,Feb 2015_44,270,43,6.2800684,6.3198195,6.2302446,-.039750975,.0068154256,-.089574575,.049823597
"Charlotte, AR",Mar 2015,Mar 2015_44,271,43,6.2542839,6.3214211,6.2318468,-.067137338,.0064769564,-.089574575,.022437237
"Charlotte, AR",Apr 2015,Apr 2015_44,272,43,6.1651201,6.2452703,6.1556954,-.080150075,.013657987,-.089574575,.0094244983
"Charlotte, AR",May 2015,May 2015_44,273,43,6.3023033,6.2655659,6.1759915,.036737222,.010393593,-.089574575,.12631179
"Charlotte, AR",Jul 2015,Jul 2015_44,274,43,6.2066956,6.3267941,6.2372193,-.12009857,.0071653868,-.089574575,-.030523995
"Charlotte, AR",Aug 2015,Aug 2015_44,275,43,6.1982336,6.3195744,6.23,-.12134079,.0095074829,-.089574575,-.031766213
"Charlotte, AR",Sep 2015,Sep 2015_44,276,43,6.2560005,6.3011999,6.2116251,-.045199249,.0095500527,-.089574575,.044375326
"Charlotte, AR",Oct 2015,Oct 2015_44,277,43,6.2314839,6.2932973,6.203723,-.061813384,.0077680619,-.089574575,.027761191
"Charlotte, AR",Dec 2015,Dec 2015_44,278,43,6.1679449,,,,,,
"Charlotte, AR",Jan 2016,Jan 2016_44,279,43,6.2895856,6.2767611,6.1871867,.012824398,.0066489852,-.089574575,.10239897
"Charlotte, AR",Feb 2016,Feb 2016_44,280,43,6.3056026,6.3160729,6.2264986,-.010470602,.0063238936,-.089574575,.079103969
"Charlotte, AR",Apr 2016,Apr 2016_44,281,43,6.1829844,6.2587032,6.1691289,-.075719088,.0071165618,-.089574575,.013855485
"Charlotte, AR",May 2016,May 2016_44,282,43,6.2331886,6.3251853,6.235611,-.091996685,.0084536597,-.089574575,-.0024221085
"Charlotte, AR",Jun 2016,Jun 2016_44,283,43,6.1796746,,,,,,
"Charlotte, AR",Jul 2016,Jul 2016_44,284,43,6.1267056,6.2441578,6.154583,-.11745214,.014846847,-.089574575,-.027877565
"Charlotte, AR",Aug 2016,Aug 2016_44,285,43,6.2291613,6.3612642,6.2716899,-.13210316,.0088559492,-.089574575,-.042528581
"Charlotte, AR",Sep 2016,Sep 2016_44,286,43,6.1861563,6.3572335,6.2676592,-.17107747,.0086220214,-.089574575,-.081502907
"Charlotte, AR",Oct 2016,Oct 2016_44,287,43,6.2472,6.3080525,6.2184777,-.060852442,.0075491276,-.089574575,.028722133
"Charlotte, AR",Nov 2016,Nov 2016_44,288,43,6.2106314,,,,,,
"Charlotte, AR",Dec 2016,Dec 2016_44,289,43,6.2361007,6.277297,6.1877222,-.041196179,.0071402267,-.089574575,.048378397
"Clayton Livestock Auction, NM",Jan 2002,Jan 2002_47,10229,30,6.3116498,,,,,,
"Clayton Livestock Auction, NM",Feb 2002,Feb 2002_47,10230,30,6.294188,,,,,,
"Clayton Livestock Auction, NM",Mar 2002,Mar 2002_47,10231,30,6.2728562,,,,,,
"Clayton Livestock Auction, NM",Apr 2002,Apr 2002_47,10232,30,6.1924319,,,,,,
"Clayton Livestock Auction, NM",May 2002,May 2002_47,10233,30,6.1045394,,,,,,
"Clayton Livestock Auction, NM",Jun 2002,Jun 2002_47,10234,30,6.1512456,,,,,,
"Clayton Livestock Auction, NM",Jul 2002,Jul 2002_47,10235,30,6.1128998,,,,,,
"Clayton Livestock Auction, NM",Aug 2002,Aug 2002_47,10236,30,6.0938983,,,,,,
"Clayton Livestock Auction, NM",Sep 2002,Sep 2002_47,10237,30,6.0963278,,,,,,
"Clayton Livestock Auction, NM",Oct 2002,Oct 2002_47,10238,30,6.1036768,,,,,,
"Clayton Livestock Auction, NM",Nov 2002,Nov 2002_47,10239,30,6.0917206,,,,,,
"Clayton Livestock Auction, NM",Dec 2002,Dec 2002_47,10240,30,6.054544,,,,,,
"Clayton Livestock Auction, NM",Jan 2003,Jan 2003_47,10851,30,6.210361,6.3058243,6.2599349,-.095463425,.0062450333,-.045889489,-.049573936
"Clayton Livestock Auction, NM",Feb 2003,Feb 2003_47,10852,30,6.1799932,6.3131833,6.2672939,-.1331903,.0057341442,-.045889489,-.087300807
"Clayton Livestock Auction, NM",Mar 2003,Mar 2003_47,10853,30,6.1707058,6.3099523,6.2640629,-.1392466,.0057440223,-.045889489,-.093357116
"Clayton Livestock Auction, NM",Apr 2003,Apr 2003_47,10854,30,6.2110991,6.2891235,6.2432337,-.078024164,.007009475,-.045889489,-.032134674
"Clayton Livestock Auction, NM",May 2003,May 2003_47,10855,30,6.2871819,6.2742777,6.2283883,.01290428,.0082628988,-.045889489,.058793768
"Clayton Livestock Auction, NM",Jun 2003,Jun 2003_47,10856,30,6.2712898,6.3042755,6.2583861,-.032985706,.0083151087,-.045889489,.012903783
"Clayton Livestock Auction, NM",Jul 2003,Jul 2003_47,10857,30,6.2528701,6.2973876,6.2514982,-.044517551,.0095662298,-.045889489,.0013719375
"Clayton Livestock Auction, NM",Aug 2003,Aug 2003_47,10858,30,6.2206655,6.2998877,6.2539983,-.079222396,.0096878586,-.045889489,-.03333291
"Clayton Livestock Auction, NM",Sep 2003,Sep 2003_47,10859,30,6.2314644,6.2780924,6.232203,-.046628077,.0079860808,-.045889489,-.00073858642
"Clayton Livestock Auction, NM",Oct 2003,Oct 2003_47,10860,30,6.1493921,6.2133408,6.1674514,-.063948736,.0082543278,-.045889489,-.018059246
"Clayton Livestock Auction, NM",Nov 2003,Nov 2003_47,10861,30,6.1748862,6.2046204,6.1587305,-.029733961,.0072169369,-.045889489,.016155528
"Clayton Livestock Auction, NM",Dec 2003,Dec 2003_47,10862,30,6.1269059,6.202002,6.1561127,-.075096302,.0062274807,-.045889489,-.029206814
"Clayton Livestock Auction, NM",Jan 2004,Jan 2004_47,11462,30,6.2500787,6.3044219,6.2585325,-.054343369,.0051467232,-.045889489,-.0084538804
"Clayton Livestock Auction, NM",Feb 2004,Feb 2004_47,11463,30,6.1897192,6.2988534,6.252964,-.10913412,.0066247769,-.045889489,-.063244626
"Clayton Livestock Auction, NM",Mar 2004,Mar 2004_47,11464,30,6.2495222,6.2802019,6.2343121,-.030679548,.007563062,-.045889489,.015209941
"Clayton Livestock Auction, NM",Apr 2004,Apr 2004_47,11465,30,6.2573304,6.2757831,6.2298937,-.018452534,.0059710047,-.045889489,.027436955
"Clayton Livestock Auction, NM",May 2004,May 2004_47,11466,30,6.2676978,6.3345499,6.2886605,-.06685216,.0074424469,-.045889489,-.020962674
"Clayton Livestock Auction, NM",Jun 2004,Jun 2004_47,11467,30,6.3753648,6.3580928,6.3122034,.017271943,.007752602,-.045889489,.063161433
"Clayton Livestock Auction, NM",Jul 2004,Jul 2004_47,11468,30,6.3671203,6.3429313,6.2970419,.024188768,.0079313321,-.045889489,.070078261
"Clayton Livestock Auction, NM",Aug 2004,Aug 2004_47,11469,30,6.2874298,6.3325253,6.2866354,-.045095265,.0083709238,-.045889489,.00079422543
"Clayton Livestock Auction, NM",Sep 2004,Sep 2004_47,11470,30,6.3000393,6.3244858,6.2785964,-.024446467,.0084785232,-.045889489,.021443022
"Clayton Livestock Auction, NM",Oct 2004,Oct 2004_47,11471,30,6.2906227,6.2510653,6.2051754,.039557684,.0066783424,-.045889489,.08544717
"Clayton Livestock Auction, NM",Nov 2004,Nov 2004_47,11472,30,6.3356285,6.2709765,6.2250872,.064652041,.0063292845,-.045889489,.11054153
"Clayton Livestock Auction, NM",Dec 2004,Dec 2004_47,11473,30,6.3393035,6.2605038,6.2146144,.078799598,.0066110827,-.045889489,.12468909
"Clayton Livestock Auction, NM",Jan 2005,Jan 2005_47,12023,30,6.3748302,6.3116722,6.2657828,.063157998,.0046029282,-.045889489,.10904749
"Clayton Livestock Auction, NM",Feb 2005,Feb 2005_47,12024,30,6.3989935,6.2917466,6.2458572,.10724688,.0066269655,-.045889489,.15313636
"Clayton Livestock Auction, NM",Mar 2005,Mar 2005_47,12025,30,6.3924441,6.3131261,6.2672367,.079318039,.0053059212,-.045889489,.12520753
"Clayton Livestock Auction, NM",Apr 2005,Apr 2005_47,12026,30,6.3489337,6.3216729,6.2757835,.027260557,.0059318719,-.045889489,.073150046
"Clayton Livestock Auction, NM",May 2005,May 2005_47,12027,30,6.383286,6.3391266,6.2932372,.044159453,.0069887699,-.045889489,.090048939
"Clayton Livestock Auction, NM",Jun 2005,Jun 2005_47,12028,30,6.4628506,6.4043326,6.3584433,.05851794,.0060583837,-.045889489,.10440743
"Clayton Livestock Auction, NM",Jul 2005,Jul 2005_47,12029,30,6.4646106,6.4006786,6.3547893,.063931994,.008191702,-.045889489,.10982148
