locale,date,dateid,x,y,logrevenue,predictions,predictions_u,residuals,stnderror,u,e
"Ericson/Spalding Auction Market, NE",May 2010,May 2010_82,6950,107,13.808443,14.287181,15.273213,-.47873759,.071814857,.98603249,-1.4647701
"Ericson/Spalding Auction Market, NE",Jul 2010,Jul 2010_82,14824,107,14.950632,14.219069,15.205101,.73156321,.082763121,.98603249,-.25446928
"Ericson/Spalding Auction Market, NE",Aug 2010,Aug 2010_82,14825,107,14.946416,14.289467,15.275499,.65694934,.053595468,.98603249,-.32908314
"Ericson/Spalding Auction Market, NE",Sep 2010,Sep 2010_82,14826,107,15.374361,14.354496,15.340528,1.0198654,.049654223,.98603249,.033832844
"Ericson/Spalding Auction Market, NE",Oct 2010,Oct 2010_82,14827,107,15.798475,14.59459,15.580623,1.203885,.065068096,.98603249,.21785249
"Ericson/Spalding Auction Market, NE",Nov 2010,Nov 2010_82,14828,107,15.67486,14.541399,15.527431,1.1334614,.046935312,.98603249,.14742884
"Ericson/Spalding Auction Market, NE",Dec 2010,Dec 2010_82,14829,107,15.267683,14.444756,15.430788,.82292759,.046517961,.98603249,-.16310491
"Ericson/Spalding Auction Market, NE",Jan 2011,Jan 2011_82,15368,107,16.191971,14.902645,15.888678,1.2893254,.052861147,.98603249,.3032929
"Ericson/Spalding Auction Market, NE",Feb 2011,Feb 2011_82,6951,107,16.106201,14.537432,15.523464,1.5687696,.051496185,.98603249,.58273709
"Ericson/Spalding Auction Market, NE",Mar 2011,Mar 2011_82,6952,107,15.296509,14.635014,15.621046,.66149545,.050161745,.98603249,-.32453707
"Ericson/Spalding Auction Market, NE",Apr 2011,Apr 2011_82,15369,107,15.771573,14.669445,15.655478,1.1021277,.046721488,.98603249,.11609519
"Ericson/Spalding Auction Market, NE",May 2011,May 2011_82,15370,107,13.392834,14.072125,15.058158,-.6792922,.066949628,.98603249,-1.6653247
"Ericson/Spalding Auction Market, NE",Jul 2011,Jul 2011_82,15371,107,15.126179,14.209381,15.195414,.91679722,.10483699,.98603249,-.069235265
"Ericson/Spalding Auction Market, NE",Aug 2011,Aug 2011_82,15372,107,15.139805,14.082857,15.06889,1.0569477,.077759534,.98603249,.070915207
"Ericson/Spalding Auction Market, NE",Sep 2011,Sep 2011_82,15373,107,15.204659,14.262064,15.248096,.94259578,.059784312,.98603249,-.043436721
"Ericson/Spalding Auction Market, NE",Oct 2011,Oct 2011_82,15374,107,16.163485,14.846428,15.83246,1.3170568,.063897468,.98603249,.33102432
"Ericson/Spalding Auction Market, NE",Nov 2011,Nov 2011_82,15375,107,15.979338,14.743432,15.729465,1.235906,.059573863,.98603249,.24987356
"Ericson/Spalding Auction Market, NE",Dec 2011,Dec 2011_82,15376,107,15.828731,14.65276,15.638792,1.175971,.055739578,.98603249,.18993853
"Ericson/Spalding Auction Market, NE",Jan 2012,Jan 2012_82,15869,107,16.375774,15.138885,16.124918,1.2368896,.05755534,.98603249,.25085708
"Ericson/Spalding Auction Market, NE",Feb 2012,Feb 2012_82,15870,107,16.216606,14.899364,15.885396,1.3172423,.061381027,.98603249,.33120981
"Ericson/Spalding Auction Market, NE",Mar 2012,Mar 2012_82,15871,107,15.866426,14.989083,15.975116,.87734354,.059553511,.98603249,-.10868898
"Ericson/Spalding Auction Market, NE",Apr 2012,Apr 2012_82,15872,107,15.617848,14.418507,15.404539,1.1993415,.06760668,.98603249,.21330905
"Ericson/Spalding Auction Market, NE",Jun 2012,Jun 2012_82,15873,107,14.290132,14.535993,15.522025,-.24586092,.11262947,.98603249,-1.2318934
"Ericson/Spalding Auction Market, NE",Jul 2012,Jul 2012_82,15874,107,15.945045,13.982291,14.968324,1.9627534,.095637351,.98603249,.97672093
"Ericson/Spalding Auction Market, NE",Aug 2012,Aug 2012_82,15875,107,15.241758,14.145631,15.131663,1.0961273,.085615426,.98603249,.11009474
"Ericson/Spalding Auction Market, NE",Sep 2012,Sep 2012_82,15876,107,15.882733,14.712589,15.698622,1.1701446,.068210699,.98603249,.18411201
"Ericson/Spalding Auction Market, NE",Oct 2012,Oct 2012_82,15877,107,15.597546,14.670743,15.656775,.92680275,.078131571,.98603249,-.05922972
"Ericson/Spalding Auction Market, NE",Nov 2012,Nov 2012_82,15878,107,15.96243,14.649875,15.635907,1.3125552,.067231238,.98603249,.32652274
"Ericson/Spalding Auction Market, NE",Dec 2012,Dec 2012_82,15879,107,15.709071,14.669919,15.655951,1.0391521,.069660909,.98603249,.053119604
"Ericson/Spalding Auction Market, NE",Jan 2013,Jan 2013_82,16206,107,16.294624,15.030489,16.016521,1.2641356,.065214641,.98603249,.27810314
"Ericson/Spalding Auction Market, NE",Feb 2013,Feb 2013_82,16207,107,16.245731,14.54038,15.526413,1.7053508,.079061657,.98603249,.71931821
"Ericson/Spalding Auction Market, NE",Mar 2013,Mar 2013_82,16208,107,16.074411,14.693888,15.67992,1.3805237,.078522444,.98603249,.39449117
"Ericson/Spalding Auction Market, NE",Apr 2013,Apr 2013_82,16209,107,15.685538,14.521194,15.507226,1.1643449,.06226515,.98603249,.17831247
"Ericson/Spalding Auction Market, NE",May 2013,May 2013_82,16210,107,14.669804,14.248264,15.234297,.42153963,.1035575,.98603249,-.56449288
"Ericson/Spalding Auction Market, NE",Jun 2013,Jun 2013_82,16211,107,14.153767,14.255005,15.241037,-.10123843,.10046283,.98603249,-1.087271
"Ericson/Spalding Auction Market, NE",Jul 2013,Jul 2013_82,16212,107,14.983789,14.025908,15.011941,.95788068,.12095202,.98603249,-.028151808
"Ericson/Spalding Auction Market, NE",Aug 2013,Aug 2013_82,16213,107,14.6085,14.488828,15.47486,.11967247,.076654017,.98603249,-.86636001
"Ericson/Spalding Auction Market, NE",Sep 2013,Sep 2013_82,16214,107,15.15204,14.53931,15.525343,.61272955,.060642939,.98603249,-.37330297
"Ericson/Spalding Auction Market, NE",Oct 2013,Oct 2013_82,16215,107,15.826025,14.3879,15.373933,1.4381242,.083807632,.98603249,.45209172
"Ericson/Spalding Auction Market, NE",Nov 2013,Nov 2013_82,16216,107,16.476925,14.995161,15.981194,1.4817634,.085637867,.98603249,.49573088
"Ericson/Spalding Auction Market, NE",Dec 2013,Dec 2013_82,16217,107,15.643233,14.549827,15.535859,1.0934062,.063187145,.98603249,.10737371
"Ericson/Spalding Auction Market, NE",Jan 2014,Jan 2014_82,16496,107,16.75481,15.217561,16.203592,1.53725,.060795296,.98603249,.5512175
"Ericson/Spalding Auction Market, NE",Feb 2014,Feb 2014_82,16497,107,16.57196,14.825583,15.811615,1.7463781,.072644651,.98603249,.76034558
"Ericson/Spalding Auction Market, NE",Mar 2014,Mar 2014_82,16498,107,16.615883,15.027932,16.013964,1.5879511,.067815997,.98603249,.60191852
"Ericson/Spalding Auction Market, NE",Apr 2014,Apr 2014_82,16499,107,15.880445,14.736054,15.722087,1.1443897,.055369455,.98603249,.15835725
"Ericson/Spalding Auction Market, NE",May 2014,May 2014_82,16500,107,14.98258,14.628398,15.61443,.35418266,.065353528,.98603249,-.63184983
"Ericson/Spalding Auction Market, NE",Jun 2014,Jun 2014_82,16501,107,14.661565,14.441504,15.427536,.22006117,.12531057,.98603249,-.7659713
"Ericson/Spalding Auction Market, NE",Jul 2014,Jul 2014_82,16502,107,15.474796,14.456418,15.442451,1.0183787,.11341336,.98603249,.032346204
"Ericson/Spalding Auction Market, NE",Aug 2014,Aug 2014_82,16503,107,14.908259,14.710454,15.696486,.19780584,.089375377,.98603249,-.78822666
"Ericson/Spalding Auction Market, NE",Sep 2014,Sep 2014_82,16504,107,15.592373,14.843808,15.829841,.74856514,.065774135,.98603249,-.23746735
"Ericson/Spalding Auction Market, NE",Oct 2014,Oct 2014_82,16505,107,16.490084,15.251496,16.23753,1.2385874,.068855554,.98603249,.25255483
"Ericson/Spalding Auction Market, NE",Nov 2014,Nov 2014_82,16506,107,16.713348,15.481996,16.468027,1.231353,.06344001,.98603249,.24532051
"Ericson/Spalding Auction Market, NE",Dec 2014,Dec 2014_82,16507,107,16.225758,14.995779,15.981812,1.2299782,.071208872,.98603249,.24394575
"Ericson/Spalding Auction Market, NE",Jan 2015,Jan 2015_82,16800,107,16.991323,15.503119,16.489151,1.4882046,.064317659,.98603249,.50217205
"Ericson/Spalding Auction Market, NE",Feb 2015,Feb 2015_82,16801,107,16.516375,14.871998,15.85803,1.6443764,.07055942,.98603249,.65834385
"Ericson/Spalding Auction Market, NE",Mar 2015,Mar 2015_82,16802,107,16.81945,15.159398,16.145432,1.6600521,.066402078,.98603249,.67401958
"Ericson/Spalding Auction Market, NE",Apr 2015,Apr 2015_82,16803,107,16.04673,15.143801,16.129833,.90292901,.065212823,.98603249,-.083103515
"Ericson/Spalding Auction Market, NE",May 2015,May 2015_82,16804,107,15.361741,14.933897,15.91993,.42784372,.072447039,.98603249,-.5581888
"Ericson/Spalding Auction Market, NE",Jun 2015,Jun 2015_82,16805,107,14.533721,14.692473,15.678506,-.15875258,.15367676,.98603249,-1.144785
"Ericson/Spalding Auction Market, NE",Jul 2015,Jul 2015_82,16806,107,15.148167,14.378685,15.364717,.76948154,.11310118,.98603249,-.21655093
"Ericson/Spalding Auction Market, NE",Aug 2015,Aug 2015_82,16807,107,15.571128,14.760015,15.746047,.81111294,.083008677,.98603249,-.17491959
"Ericson/Spalding Auction Market, NE",Sep 2015,Sep 2015_82,16808,107,15.248561,14.650982,15.637014,.59757888,.067469731,.98603249,-.3884536
"Ericson/Spalding Auction Market, NE",Oct 2015,Oct 2015_82,16809,107,16.237658,15.166531,16.152563,1.0711268,.088886358,.98603249,.085094258
"Ericson/Spalding Auction Market, NE",Nov 2015,Nov 2015_82,16810,107,16.445156,14.978837,15.964869,1.466319,.10983647,.98603249,.48028648
"Ericson/Spalding Auction Market, NE",Dec 2015,Dec 2015_82,16811,107,15.592593,14.548244,15.534276,1.04435,.076245785,.98603249,.058317583
"Ericson/Spalding Auction Market, NE",Jan 2016,Jan 2016_82,17099,107,16.639322,15.204081,16.190113,1.4352421,.076673031,.98603249,.44920954
"Ericson/Spalding Auction Market, NE",Feb 2016,Feb 2016_82,17100,107,16.026247,14.863093,15.849126,1.1631533,.085857742,.98603249,.17712079
"Ericson/Spalding Auction Market, NE",Mar 2016,Mar 2016_82,17101,107,16.286018,14.945249,15.931281,1.3407696,.094282478,.98603249,.3547371
"Ericson/Spalding Auction Market, NE",Apr 2016,Apr 2016_82,17102,107,16.020117,14.790466,15.776499,1.2296503,.063613169,.98603249,.2436178
"Ericson/Spalding Auction Market, NE",May 2016,May 2016_82,17103,107,13.788052,14.295111,15.281143,-.50705898,.083852857,.98603249,-1.4930915
"Ericson/Spalding Auction Market, NE",Jun 2016,Jun 2016_82,17104,107,14.616699,14.1208,15.106833,.49589932,.099270068,.98603249,-.4901332
"Ericson/Spalding Auction Market, NE",Jul 2016,Jul 2016_82,17105,107,15.182432,13.9612,14.947232,1.2212322,.13977987,.98603249,.23519972
"Ericson/Spalding Auction Market, NE",Aug 2016,Aug 2016_82,17106,107,15.171211,14.315074,15.301106,.85613698,.083743811,.98603249,-.12989551
"Ericson/Spalding Auction Market, NE",Sep 2016,Sep 2016_82,17107,107,13.472108,14.054428,15.040461,-.58232027,.075817265,.98603249,-1.5683527
"Ericson/Spalding Auction Market, NE",Oct 2016,Oct 2016_82,17108,107,15.566962,14.519759,15.505792,1.0472034,.097947359,.98603249,.061170869
"Ericson/Spalding Auction Market, NE",Nov 2016,Nov 2016_82,17109,107,16.063385,14.539045,15.525078,1.5243396,.079330564,.98603249,.53830701
"Ericson/Spalding Auction Market, NE",Dec 2016,Dec 2016_82,17110,107,15.626909,14.677837,15.66387,.94907153,.067635655,.98603249,-.036961004
"Fairview, IL",Jun 2010,Jun 2010_83,2941,91,13.110015,13.831272,13.260118,-.72125739,.076140039,-.5711534,-.15010399
"Fairview, IL",Aug 2010,Aug 2010_83,2942,91,13.297493,14.213935,13.642782,-.91644233,.054700878,-.5711534,-.34528896
"Fairview, IL",Sep 2010,Sep 2010_83,2943,91,13.586863,14.299118,13.727964,-.71225536,.04853804,-.5711534,-.14110196
"Fairview, IL",Oct 2010,Oct 2010_83,2944,91,13.012648,14.531682,13.960528,-1.5190343,.069494158,-.5711534,-.94788086
"Fairview, IL",Nov 2010,Nov 2010_83,14740,91,13.666247,14.506561,13.935408,-.84031403,.0542177,-.5711534,-.2691606
"Fairview, IL",Dec 2010,Dec 2010_83,2945,91,12.55556,14.437078,13.865925,-1.881518,.05428436,-.5711534,-1.3103646
"Fairview, IL",Jan 2011,Jan 2011_83,2946,91,14.972548,14.897759,14.326606,.074787892,.053891078,-.5711534,.64594126
"Fairview, IL",Feb 2011,Feb 2011_83,2947,91,13.97859,14.514509,13.943356,-.53591913,.054654572,-.5711534,.035234284
"Fairview, IL",Mar 2011,Mar 2011_83,2948,91,13.979793,14.613709,14.042557,-.63391721,.054076307,-.5711534,-.06276384
"Fairview, IL",Apr 2011,Apr 2011_83,2949,91,14.497718,14.619187,14.048034,-.12146926,.048843194,-.5711534,.44968414
"Fairview, IL",May 2011,May 2011_83,2950,91,13.984536,14.016419,13.445266,-.031883109,.068293266,-.5711534,.53927028
"Fairview, IL",Aug 2011,Aug 2011_83,2951,91,13.318342,14.068239,13.497086,-.74989718,.077969871,-.5711534,-.17874378
"Fairview, IL",Sep 2011,Sep 2011_83,2952,91,13.990424,14.225383,13.65423,-.2349589,.064395837,-.5711534,.33619449
"Fairview, IL",Oct 2011,Oct 2011_83,2953,91,12.8011,14.802552,14.231399,-2.0014524,.061503824,-.5711534,-1.4302989
"Fairview, IL",Nov 2011,Nov 2011_83,2954,91,13.543612,14.674803,14.103649,-1.1311903,.063512601,-.5711534,-.56003684
"Fairview, IL",Dec 2011,Dec 2011_83,2955,91,14.18684,14.629084,14.05793,-.44224337,.05586439,-.5711534,.12891003
"Fairview, IL",Jan 2012,Jan 2012_83,2956,91,15.123177,15.112699,14.541545,.010477945,.055421859,-.5711534,.58163136
"Fairview, IL",Mar 2012,Mar 2012_83,2957,91,14.912392,14.965567,14.394414,-.053175412,.055816926,-.5711534,.51797795
"Fairview, IL",May 2012,May 2012_83,2958,91,14.098177,14.389717,13.818564,-.29154047,.06310273,-.5711534,.27961293
"Fairview, IL",Jun 2012,Jun 2012_83,2959,91,13.611497,14.526332,13.955178,-.91483498,.096162155,-.5711534,-.3436816
"Fairview, IL",Aug 2012,Aug 2012_83,2960,91,12.780393,14.117476,13.546323,-1.3370836,.077868715,-.5711534,-.76593018
"Fairview, IL",Sep 2012,Sep 2012_83,2961,91,14.266698,14.703228,14.132074,-.43652993,.061672837,-.5711534,.13462345
"Fairview, IL",Oct 2012,Oct 2012_83,2962,91,13.751088,14.660768,14.089615,-.90967971,.074140631,-.5711534,-.33852631
"Fairview, IL",Nov 2012,Nov 2012_83,15786,91,14.398024,14.67514,14.103987,-.27711698,.065849096,-.5711534,.29403642
"Fairview, IL",Dec 2012,Dec 2012_83,2963,91,13.981811,14.653324,14.08217,-.67151362,.062846623,-.5711534,-.10036024
"Fairview, IL",Jan 2013,Jan 2013_83,16108,91,14.905838,15.010628,14.439474,-.10478981,.069535755,-.5711534,.46636358
"Fairview, IL",Feb 2013,Feb 2013_83,2964,91,14.411948,14.574857,14.003704,-.16290894,.067381792,-.5711534,.40824446
"Fairview, IL",Mar 2013,Mar 2013_83,2965,91,14.063275,14.740112,14.168959,-.67683685,.07274662,-.5711534,-.10568347
"Fairview, IL",Apr 2013,Apr 2013_83,16109,91,14.127598,14.573558,14.002404,-.44595972,.065723598,-.5711534,.12519367
"Fairview, IL",Aug 2013,Aug 2013_83,2966,91,13.721327,14.503712,13.932558,-.78238457,.083354868,-.5711534,-.21123116
"Fairview, IL",Sep 2013,Sep 2013_83,2967,91,13.850422,14.567122,13.995968,-.71669978,.060357418,-.5711534,-.14554641
"Fairview, IL",Oct 2013,Oct 2013_83,2968,91,13.709989,14.450945,13.879792,-.74095678,.081717305,-.5711534,-.16980337
"Fairview, IL",Nov 2013,Nov 2013_83,2969,91,13.365231,15.047796,14.476643,-1.6825658,.082938112,-.5711534,-1.1114124
"Fairview, IL",Dec 2013,Dec 2013_83,16110,91,13.465445,14.601868,14.030714,-1.1364229,.063844755,-.5711534,-.56526953
"Fairview, IL",Feb 2014,Feb 2014_83,16405,91,13.890414,14.87528,14.304128,-.9848665,.06669306,-.5711534,-.4137131
"Fairview, IL",Mar 2014,Mar 2014_83,16406,91,14.368286,15.060565,14.489412,-.69227928,.065627649,-.5711534,-.12112588
"Fairview, IL",Apr 2014,Apr 2014_83,2970,91,14.172986,14.780797,14.209643,-.60781085,.057558674,-.5711534,-.036657467
"Fairview, IL",May 2014,May 2014_83,2971,91,14.108576,14.725934,14.154781,-.61735851,.067681886,-.5711534,-.0462051
"Fairview, IL",Jul 2014,Jul 2014_83,2972,91,13.806728,14.57109,13.999937,-.76436168,.11212783,-.5711534,-.19320826
"Fairview, IL",Aug 2014,Aug 2014_83,2973,91,13.934221,14.81781,14.246656,-.88358873,.087887339,-.5711534,-.31243536
"Fairview, IL",Sep 2014,Sep 2014_83,2974,91,14.960302,14.898688,14.327535,.061613906,.065749839,-.5711534,.63276732
"Fairview, IL",Oct 2014,Oct 2014_83,2975,91,14.652977,15.282569,14.711415,-.629592,.070419908,-.5711534,-.058438618
"Fairview, IL",Nov 2014,Nov 2014_83,2976,91,15.030717,15.516695,14.945541,-.48597807,.063152142,-.5711534,.085175328
"Fairview, IL",Jan 2015,Jan 2015_83,2977,91,15.490945,15.536707,14.965553,-.045761902,.062859312,-.5711534,.52539152
"Fairview, IL",Feb 2015,Feb 2015_83,16695,91,14.393502,14.882174,14.311022,-.4886727,.066688672,-.5711534,.082480684
"Fairview, IL",Mar 2015,Mar 2015_83,2978,91,14.501771,15.168559,14.597406,-.6667884,.064956099,-.5711534,-.095634989
"Fairview, IL",Apr 2015,Apr 2015_83,16696,91,15.021093,15.129871,14.558718,-.10877805,.058099516,-.5711534,.46237534
"Fairview, IL",May 2015,May 2015_83,2979,91,14.686971,14.915021,14.343868,-.22805053,.063910246,-.5711534,.34310287
"Fairview, IL",Jul 2015,Jul 2015_83,2980,91,14.299165,14.360345,13.789192,-.061180521,.10890669,-.5711534,.50997287
"Fairview, IL",Aug 2015,Aug 2015_83,2981,91,14.486694,14.744773,14.173619,-.25807878,.078759313,-.5711534,.31307462
"Fairview, IL",Sep 2015,Sep 2015_83,2982,91,14.04009,14.649166,14.078012,-.60907632,.06687326,-.5711534,-.037922945
"Fairview, IL",Oct 2015,Oct 2015_83,2983,91,14.128225,15.16568,14.594526,-1.0374546,.08353442,-.5711534,-.46630126
"Fairview, IL",Dec 2015,Dec 2015_83,2984,91,14.325438,14.533251,13.962097,-.20781341,.075632334,-.5711534,.36333999
"Fairview, IL",Jan 2016,Jan 2016_83,2985,91,15.523634,15.188119,14.616965,.33551499,.070301965,-.5711534,.90666837
"Fairview, IL",Feb 2016,Feb 2016_83,16995,91,14.553167,14.839746,14.268592,-.28657797,.071580313,-.5711534,.28457543
"Fairview, IL",Apr 2016,Apr 2016_83,2986,91,14.554446,14.778231,14.207077,-.22378436,.055649877,-.5711534,.34736905
"Fairview, IL",May 2016,May 2016_83,2987,91,13.786469,14.242228,13.671075,-.45575935,.074238092,-.5711534,.11539405
"Fairview, IL",Jun 2016,Jun 2016_83,2988,91,13.912413,14.051819,13.480666,-.13940667,.090138905,-.5711534,.43174672
"Fairview, IL",Jul 2016,Jul 2016_83,2989,91,13.610899,13.914934,13.343781,-.30403522,.12605304,-.5711534,.26711819
"Fairview, IL",Aug 2016,Aug 2016_83,2990,91,13.953336,14.266678,13.695524,-.31334177,.075696275,-.5711534,.25781164
"Fairview, IL",Sep 2016,Sep 2016_83,2991,91,13.863613,14.046344,13.47519,-.1827307,.068116739,-.5711534,.3884227
"Fairview, IL",Oct 2016,Oct 2016_83,2992,91,13.433705,14.511627,13.940475,-1.0779222,.09556438,-.5711534,-.50676888
"Fairview, IL",Nov 2016,Nov 2016_83,2993,91,14.60965,14.513135,13.941981,.096515097,.082358129,-.5711534,.66766852
"Fairview, IL",Dec 2016,Dec 2016_83,2994,91,13.682169,14.639095,14.067942,-.95692587,.058512334,-.5711534,-.3857725
"Faith Livestock Commission Company, SD",Jan 2002,Jan 2002_84,10282,131,11.078621,14.444381,14.38676,-3.3657601,.098207369,-.05762095,-3.3081393
"Faith Livestock Commission Company, SD",Feb 2002,Feb 2002_84,8805,131,14.841727,14.415628,14.358007,.42609885,.064754225,-.05762095,.4837198
"Faith Livestock Commission Company, SD",Mar 2002,Mar 2002_84,10283,131,14.963542,14.395521,14.3379,.56802124,.061993062,-.05762095,.62564218
"Faith Livestock Commission Company, SD",Apr 2002,Apr 2002_84,10284,131,12.780575,13.964072,13.906451,-1.1834975,.063977011,-.05762095,-1.1258767
"Faith Livestock Commission Company, SD",May 2002,May 2002_84,10285,131,14.032166,13.632255,13.574634,.39991102,.1107181,-.05762095,.45753196
"Faith Livestock Commission Company, SD",Jun 2002,Jun 2002_84,8806,131,14.047655,13.764303,13.706683,.28335145,.12206355,-.05762095,.34097239
"Faith Livestock Commission Company, SD",Jul 2002,Jul 2002_84,10286,131,14.776104,13.444395,13.386774,1.3317093,.11113922,-.05762095,1.3893301
"Faith Livestock Commission Company, SD",Aug 2002,Aug 2002_84,8807,131,16.101851,13.994435,13.936815,2.1074147,.10364591,-.05762095,2.1650357
"Faith Livestock Commission Company, SD",Sep 2002,Sep 2002_84,8808,131,15.385799,13.929251,13.87163,1.4565492,.088510707,-.05762095,1.5141701
"Faith Livestock Commission Company, SD",Oct 2002,Oct 2002_84,10287,131,16.023815,14.120638,14.063017,1.9031771,.08311487,-.05762095,1.9607981
"Faith Livestock Commission Company, SD",Nov 2002,Nov 2002_84,10288,131,15.031538,14.363899,14.306279,.6676383,.065964796,-.05762095,.72525924
"Faith Livestock Commission Company, SD",Dec 2002,Dec 2002_84,8809,131,11.5454,13.899598,13.841977,-2.3541987,.073272385,-.05762095,-2.2965777
"Faith Livestock Commission Company, SD",Jan 2003,Jan 2003_84,10898,131,14.746721,14.299302,14.241681,.44741938,.094199002,-.05762095,.50504035
"Faith Livestock Commission Company, SD",Feb 2003,Feb 2003_84,10899,131,13.675608,14.235767,14.178146,-.56015986,.074382372,-.05762095,-.50253886
"Faith Livestock Commission Company, SD",Mar 2003,Mar 2003_84,8810,131,14.020049,14.326436,14.268815,-.30638698,.0770768,-.05762095,-.24876603
"Faith Livestock Commission Company, SD",Apr 2003,Apr 2003_84,10900,131,13.265527,14.106092,14.048471,-.84056556,.076784171,-.05762095,-.78294462
"Faith Livestock Commission Company, SD",May 2003,May 2003_84,10901,131,13.810349,13.75101,13.693389,.059339631,.11195341,-.05762095,.11696058
"Faith Livestock Commission Company, SD",Jun 2003,Jun 2003_84,10902,131,7.8844352,13.447636,13.390015,-5.5632005,.16350906,-.05762095,-5.5055795
"Faith Livestock Commission Company, SD",Jul 2003,Jul 2003_84,10903,131,12.819488,13.404915,13.347295,-.58542776,.17391975,-.05762095,-.52780682
"Faith Livestock Commission Company, SD",Aug 2003,Aug 2003_84,10904,131,13.197229,13.927023,13.869402,-.72979325,.086575173,-.05762095,-.67217231
"Faith Livestock Commission Company, SD",Sep 2003,Sep 2003_84,8811,131,13.896223,14.088338,14.030717,-.19211504,.066023737,-.05762095,-.1344941
"Faith Livestock Commission Company, SD",Oct 2003,Oct 2003_84,8812,131,16.351931,14.423049,14.365428,1.9288818,.086142339,-.05762095,1.9865026
"Faith Livestock Commission Company, SD",Nov 2003,Nov 2003_84,10905,131,15.535524,14.585937,14.528316,.94958764,.071985379,-.05762095,1.0072086
"Faith Livestock Commission Company, SD",Dec 2003,Dec 2003_84,8813,131,13.49494,14.059405,14.001785,-.564466,.060923897,-.05762095,-.50684506
"Faith Livestock Commission Company, SD",Jan 2004,Jan 2004_84,11506,131,14.677186,14.402414,14.344793,.2747719,.070560075,-.05762095,.33239287
"Faith Livestock Commission Company, SD",Feb 2004,Feb 2004_84,8814,131,14.749985,14.235553,14.177932,.51443189,.056825675,-.05762095,.57205284
"Faith Livestock Commission Company, SD",Mar 2004,Mar 2004_84,11507,131,15.267594,14.281782,14.224161,.98581225,.057817519,-.05762095,1.0434332
"Faith Livestock Commission Company, SD",Apr 2004,Apr 2004_84,11508,131,13.754898,14.109039,14.051418,-.35414121,.061547711,-.05762095,-.29652026
"Faith Livestock Commission Company, SD",May 2004,May 2004_84,8815,131,14.222288,14.318348,14.260727,-.096059732,.063097998,-.05762095,-.038438782
"Faith Livestock Commission Company, SD",Jun 2004,Jun 2004_84,11509,131,13.784315,13.963408,13.905787,-.17909308,.076594464,-.05762095,-.12147214
"Faith Livestock Commission Company, SD",Jul 2004,Jul 2004_84,8816,131,12.996167,14.102376,14.044755,-1.1062088,.079519071,-.05762095,-1.0485878
"Faith Livestock Commission Company, SD",Aug 2004,Aug 2004_84,11510,131,14.221074,14.150815,14.093194,.070259511,.066134945,-.05762095,.12788047
"Faith Livestock Commission Company, SD",Sep 2004,Sep 2004_84,11511,131,14.628592,14.154378,14.096757,.47421378,.071895868,-.05762095,.53183472
"Faith Livestock Commission Company, SD",Oct 2004,Oct 2004_84,8817,131,16.780205,14.755891,14.69827,2.0243134,.070207722,-.05762095,2.0819345
"Faith Livestock Commission Company, SD",Nov 2004,Nov 2004_84,8818,131,15.057188,14.340585,14.282964,.71660358,.060241964,-.05762095,.77422452
"Faith Livestock Commission Company, SD",Dec 2004,Dec 2004_84,11512,131,13.426344,14.184151,14.126531,-.75780725,.072318442,-.05762095,-.70018631
"Faith Livestock Commission Company, SD",Jan 2005,Jan 2005_84,8819,131,14.978761,14.541225,14.483604,.4375349,.078596972,-.05762095,.49515584
"Faith Livestock Commission Company, SD",Feb 2005,Feb 2005_84,12065,131,15.552067,14.330524,14.272903,1.2215426,.065984465,-.05762095,1.2791635
"Faith Livestock Commission Company, SD",Mar 2005,Mar 2005_84,12066,131,13.320165,14.116489,14.058868,-.79632491,.059564114,-.05762095,-.73870397
"Faith Livestock Commission Company, SD",Apr 2005,Apr 2005_84,12067,131,14.310567,14.365905,14.308284,-.055338021,.05523324,-.05762095,.002282928
"Faith Livestock Commission Company, SD",May 2005,May 2005_84,12068,131,11.555592,13.825351,13.76773,-2.2697592,.086876415,-.05762095,-2.2121382
"Faith Livestock Commission Company, SD",Jun 2005,Jun 2005_84,12069,131,11.18919,13.693352,13.635731,-2.5041621,.10249466,-.05762095,-2.4465411
"Faith Livestock Commission Company, SD",Jul 2005,Jul 2005_84,17320,131,8.499795,13.59517,13.537549,-5.0953751,.13741505,-.05762095,-5.0377541
"Faith Livestock Commission Company, SD",Aug 2005,Aug 2005_84,12070,131,13.336505,13.684101,13.62648,-.34759581,.099639229,-.05762095,-.28997487
"Faith Livestock Commission Company, SD",Sep 2005,Sep 2005_84,12071,131,13.892683,13.975809,13.918188,-.083126247,.074854381,-.05762095,-.025505297
"Faith Livestock Commission Company, SD",Oct 2005,Oct 2005_84,8820,131,16.787569,14.676162,14.618541,2.1114068,.076632105,-.05762095,2.1690278
"Faith Livestock Commission Company, SD",Nov 2005,Nov 2005_84,8821,131,15.207948,14.456659,14.399038,.75128877,.072573088,-.05762095,.80890971
"Faith Livestock Commission Company, SD",Dec 2005,Dec 2005_84,12072,131,14.116845,14.258905,14.201284,-.1420604,.075929299,-.05762095,-.084439456
"Faith Livestock Commission Company, SD",Jan 2006,Jan 2006_84,12639,131,14.975211,14.793491,14.73587,.18171956,.071706034,-.05762095,.2393405
"Faith Livestock Commission Company, SD",Feb 2006,Feb 2006_84,12640,131,15.054939,14.442884,14.385263,.61205453,.062855229,-.05762095,.66967553
